cell_line,drug,n_treated_G1,n_treated_G2M,n_control_G1,n_control_G2M,induced_cosine_G1_vs_G2M,norm_delta_G1,norm_delta_G2M,norm_delta_mean
SW1417,Binimetinib,371,215,958,762,0.7284540218163681,1.3078497191163585,1.0776876754929774,1.1594998012203304
SW1417,Bortezomib,275,141,958,762,0.9178057648092839,2.499843892420405,2.782987456965867,2.532182330654038
SW1417,Brivudine,850,1045,958,762,0.9046589437759279,1.829910286567239,1.6540374863132135,1.7107024170838074
SW1417,CP21R7,285,224,958,762,0.44930156621077044,0.7442413043746299,0.6886571607488302,0.6156938824090175
SW1417,Capivasertib,324,254,958,762,0.4775819594332241,0.6451781796013902,0.7082653520019285,0.5784253105028225
SW1417,Capmatinib,382,218,958,762,0.6866478009676454,1.0150228015789882,0.9420745960106894,0.9207166031839874
SW1417,Celecoxib,385,335,958,762,0.42071689390720635,0.6641428755526676,0.6603222794611034,0.5628243608022543
SW1417,DT-061,306,216,958,762,0.6814502090487379,0.8754204343030934,0.9406986239767063,0.8299365020059241
SW1417,DTP3,422,297,958,762,0.6485235209168404,0.7407583375527947,0.8089970160225579,0.6959888487443533
SW1417,Dabrafenib,1587,949,958,762,0.8795128279948478,1.1134747953712996,0.9854666898986064,1.0451331001964528
SW1417,ERK5-IN-2,1181,919,958,762,0.8384574313744119,1.0438162228394774,0.9933052895050862,0.9801752324918914
SW1417,ETC-206,448,405,958,762,0.5332132727755523,0.5823411534008655,0.6207094863016307,0.5296725461549989
SW1417,EX229,490,225,958,762,0.8281548954201349,1.4200545857663176,1.2449333144036445,1.312589109303057
SW1417,Elimusertib hydrochloride,250,181,958,762,0.7501601809963375,1.0872628769254655,1.0844534364640743,1.0181427320672238
SW1417,Encorafenib,1619,907,958,762,0.8804374875785222,1.3765132823184174,1.1796689423813351,1.2826729271381914
SW1417,Erdafitinib ,656,473,958,762,0.6510427551052944,0.775860523106719,0.8269618036890116,0.7258271099517944
SW1417,Everolimus,1161,1002,958,762,0.6328139694882939,0.6720924112136657,0.5707246958005346,0.5680593910087253
SW1417,Futibatinib,283,177,958,762,0.7071248273953659,1.0998788340565375,1.0003248719130484,0.9958591912914306
SW1417,GSK1059615,1466,1014,958,762,0.8884759491778434,1.2931354347724062,1.2823120903163334,1.2557741332817274
SW1417,Gemcitabine,852,699,958,762,0.6127947739756094,0.6390701307106583,0.6837148240652362,0.5928529999978893
SW1417,HI-TOPK-032,246,304,958,762,0.7893190373789616,1.1808729465239096,1.0548099421910113,1.0698922563873317
SW1417,Hydroxyfasudil,252,175,958,762,0.30196082049123263,0.693983766678433,0.7749431993071626,0.5864182278586451
SW1417,IQ 1,364,194,958,762,0.6591471687517078,0.9189828859657876,0.9064772543314213,0.8528204469250348
SW1417,Infigratinib,654,501,958,762,0.8326422211767012,1.0877675200378993,1.0728936707446057,1.0349129914681734
SW1417,Ipatasertib,1215,866,958,762,0.8006855320747017,1.1004358144525839,0.8763760063285391,0.9577241730541941
SW1417,Irinotecan,746,704,958,762,0.6827375787310261,0.7015326986112993,0.7863248202621455,0.691157484424723
SW1417,Ixazomib,367,212,958,762,0.7939981387655947,1.398526516527151,1.2338993171255204,1.2819789133289299
SW1417,LB-100,387,324,958,762,0.45516639141234694,0.597147692426829,0.6155712680875368,0.5188625589047521
SW1417,LJI308,327,301,958,762,0.4833337820918938,0.5876596231306115,0.6097739832518005,0.5188034362649853
SW1417,LY-2584702 (tosylate salt),128,129,958,762,0.5651693235017607,0.93786293863157,0.9742048089546795,0.8532535038472829
SW1417,LY2090314,553,410,958,762,0.684082903899404,0.909671692885975,0.910986472199666,0.8372942924504712
SW1417,Lapatinib ditosylate,978,647,958,762,0.6200100292197359,0.6936581818373273,0.6580625736102677,0.6179845087447324
SW1417,Lonafarnib,71,55,958,762,0.808506761307636,2.374580602998872,2.5567849579313706,2.3342344159234996
SW1417,MK-3903,426,286,958,762,0.7539750722232809,1.0377271522717602,0.9654485950945497,0.9505868456458785
SW1417,MK-8353,380,291,958,762,0.5572295811168296,0.6369297056427261,0.6776502162895475,0.5781427197632937
SW1417,ML264,652,487,958,762,0.7320779868571855,0.8375569797640309,0.8181042004880686,0.7725673070801388
SW1417,Methylprednisolone succinate,349,259,958,762,0.5302605271465602,0.6239133949474025,0.7070505792519367,0.5758782808049927
SW1417,Minodronic acid,433,363,958,762,0.6310568019701229,0.7582914802247414,0.7834433416362019,0.6965412227860867
SW1417,NG25,454,400,958,762,0.7920241491377631,1.3835680964565449,1.5419208654527423,1.386460286865316
SW1417,NVP-BHG712,401,300,958,762,0.6100577102112287,0.8967134707584331,0.7972697809568664,0.7695850939862428
SW1417,OTS514,241,206,958,762,0.6615178304912875,0.9877988154285238,0.9926837151082806,0.9035887109555346
SW1417,Oleic acid,357,254,958,762,0.6666901465573165,0.7947338428726236,0.8430735588726055,0.7451131117328638
SW1417,Oxaliplatin,491,441,958,762,0.6396473061630821,0.6964842690996338,0.7561954483923945,0.6597108286372388
SW1417,PF-06260933,241,166,958,762,0.7415043326875292,1.4711083043868536,1.1989216184046305,1.2787948872200243
SW1417,PH-797804,622,563,958,762,0.9287794245160834,2.2739763862943736,1.958746321632798,2.0920260182157646
SW1417,Paclitaxel,1288,1180,958,762,0.7949077566128786,1.094435640841518,0.9374773777707308,0.9671965683625465
SW1417,Pemigatinib,483,411,958,762,0.5502574901238922,0.6412782237462602,0.5935472663772928,0.5471697500270891
SW1417,Pimitespib,266,176,958,762,0.3278525796708412,0.646007108993912,0.7049273908284457,0.5447718846596288
SW1417,Pralsetinib,292,229,958,762,0.6891731630069465,0.9715489933753284,0.9187748415018624,0.8735104214303961
SW1417,RMC-6236,1436,829,958,762,0.8778712536265525,1.4795620557343483,1.2298618122718832,1.3634158466591346
SW1417,Ralimetinib dimesylate,608,455,958,762,0.7091814707887469,0.9007994582399655,0.8529514748463305,0.8146682114556185
SW1417,Regorafenib,558,349,958,762,0.7241285104450783,0.9642934740099601,1.0164187455146794,0.9115176053267621
SW1417,SBI-0640756,210,214,958,762,0.41716130728487444,0.7703760735835078,0.711254930606814,0.6308427926752377
SW1417,Sapanisertib,1531,868,958,762,0.8501748197617824,1.1867029268212668,1.082093039545076,1.1198849575482313
SW1417,Sonidegib,187,160,958,762,0.5029705762307377,0.7632357546337439,0.7903419034753367,0.6750059195101624
SW1417,TAK-733,481,278,958,762,0.8566493085965322,1.433837428494738,1.299230042013052,1.3353429540987827
SW1417,TAK-901,1260,1055,958,762,0.9690421377422401,3.2046046001603323,2.870753843646571,3.0315394262909288
SW1417,Temuterkib,678,428,958,762,0.7881949198977038,0.9217638843736453,0.9276993156403445,0.8814396009613945
SW1417,Tomivosertib,589,534,958,762,0.7802903867223996,0.8575907936886259,0.956513696221702,0.8602652018230017
SW1417,Torkinib,204,175,958,762,0.5508851862761326,0.8477393874459642,0.925231032463271,0.7819037071287234
SW1417,Trametinib,1377,791,958,762,0.8788890478077275,1.39943130700161,1.214474177782182,1.3066821284570775
SW1417,Tubulin inhibitor 6,313,246,958,762,0.5582560799729755,0.7464981346870116,0.7325595424053001,0.6551825811688538
SW1417,Tucatinib,869,776,958,762,0.7119386262050508,0.7295091307422423,0.7427983419266835,0.6840131677767539
SW1417,ULK-101,320,252,958,762,0.6641047563020487,0.7828459908352743,0.7742281048111926,0.7117897057691476
SW1417,Vemurafenib,998,624,958,762,0.8021168880307149,1.1741340650601997,0.9672822531022468,1.0525018946441318
SW1417,Volasertib,255,174,958,762,0.3588290264297237,0.6184018617496662,0.7932440946278031,0.5572392331145957
SW1417,XRK3F2,1225,656,958,762,0.8279654643519029,1.1034629882290699,0.9467462622713483,1.0262600873230832
SW1417,c-Kit-IN-1,363,268,958,762,0.7955084652909957,1.3192954339109293,1.2788214647857028,1.2340802536091466
SW1417,olaparib,295,201,958,762,0.495347886269455,0.7039332429383263,0.8754390006684957,0.6647460810794573
SW1417,palbociclib,600,248,958,762,0.7415582883240958,1.0641768910163987,0.9110225686364769,1.0083764748356452
SW1417,venetoclax,399,284,958,762,0.8320538619070416,1.4740655143749914,1.3651143388500657,1.366847326905772
SW1417,vincristine,225,278,958,762,0.6714464959521146,0.9315340134278908,1.1554824571177125,0.9994871201374111
SW48,4EGI-1,139,78,312,227,0.5129516999326231,1.505458469313994,1.470119083300441,1.3076172895647564
SW48,9-ING-41,527,375,312,227,0.748875676068514,1.4259392798096955,1.1531560875620444,1.23305964620016
SW48,APTO-253,199,126,312,227,0.5600961850557031,1.0356345862616054,1.1201413651251353,0.9446614614399087
SW48,AT7519,154,109,312,227,0.43597757491608957,1.1282891966627977,1.0926187564017606,0.9501604831279354
SW48,AZD-7648,80,75,312,227,0.7300882902111385,2.1028168418116575,1.8212884859030176,1.850784218705138
SW48,AZD-8055,251,175,312,227,0.7416320773742147,1.5967545476279421,1.7029080697941557,1.5295571012569626
SW48,AZD1390,149,112,312,227,0.6557098746181742,1.3379928211808305,1.3985071336485495,1.2435292744430135
SW48,AZD2858,88,67,312,227,0.3720486469649104,1.1544961013466986,1.107976911656559,0.9478561892447582
SW48,Abemaciclib,224,198,312,227,0.8784803925342969,2.225216107187012,2.0769519365553712,2.0940461027813755
SW48,Adagrasib,92,76,312,227,0.47110264140495134,1.10666497480523,1.063604890780899,0.9291700783225556
SW48,Afatinib,455,251,312,227,0.921307003514394,2.6924732037058106,2.4905947485386237,2.5590590679021386
SW48,Alpelisib,128,102,312,227,0.547588338080217,1.3688972052123776,1.2307478472704294,1.1614162610505723
SW48,Anastrozole,169,137,312,227,0.5089739288853413,1.0494832695398146,1.0904296744040407,0.9316582339726819
SW48,BAY1125976,752,395,312,227,0.8480449961905833,1.6627917263711072,1.6211385618619674,1.5897738903662972
SW48,BI-3406,313,215,312,227,0.7265703832466767,1.2772906441016256,1.155666294450275,1.144273407458573
SW48,BI-78D3,391,329,312,227,0.6584016535604464,1.0971416617088883,0.9894560434674696,0.9571955001017808
SW48,Belumosudil (mesylate),147,83,312,227,0.702334603485695,1.739418961902139,1.5615697983377013,1.566972562726267
SW48,Belzutifan,72,68,312,227,0.7258394147322955,1.9619331847227892,1.862989074634364,1.7928547064450957
SW48,Bentamapimod,281,175,312,227,0.7430532225000631,1.6412152585083062,1.3112713530026365,1.4138825704521234
SW48,Bimiralisib,562,358,312,227,0.9314273878398105,3.035459909323728,2.888420007666275,2.9239437790219798
SW48,Binimetinib,78,66,312,227,0.7809378727030898,2.17369929502137,2.1652149681733843,2.0577186471794207
SW48,Brivudine,305,416,312,227,0.8983344619485352,2.16621000905609,2.120022191464218,2.1135526423965367
SW48,CP21R7,123,94,312,227,0.5246153650418219,1.2664532453537598,1.098859485353718,1.0522554863992226
SW48,Capivasertib,101,104,312,227,0.5186204761712125,1.3420652250022151,1.2043377010155194,1.1426461178740415
SW48,Capmatinib,71,84,312,227,0.8081661568170012,2.3139657914494447,2.2875530789963903,2.2276167331159744
SW48,Celecoxib,108,101,312,227,0.24393782531132818,1.0848772488284164,1.0969412217318573,0.8802726466557736
SW48,DT-061,79,71,312,227,0.605619487599435,1.689031222986172,1.63573183456968,1.5137613731886743
SW48,DTP3,106,81,312,227,0.7696904474327274,1.9819865446565288,1.8469245092465758,1.8169838298376866
SW48,Dabrafenib,856,393,312,227,0.8472204552778043,1.511134945903346,1.5615049335890214,1.486794161305048
SW48,ERK5-IN-2,401,293,312,227,0.8428637430451319,2.0095397055358504,2.011104675492506,1.9315075577456848
SW48,ETC-206,155,150,312,227,0.46267384306365017,1.0722290108332597,1.060377875081356,0.9281654696576092
SW48,EX229,214,83,312,227,0.8662876420805892,2.340099142224371,2.4869500680574275,2.29910411634112
SW48,Elimusertib hydrochloride,51,64,312,227,0.8097119504774578,2.302122027086663,2.4718116088857833,2.3145420519741986
SW48,Encorafenib,941,525,312,227,0.8654489976325647,1.7979257075137351,1.4852654128135323,1.6262280580041524
SW48,Erdafitinib ,240,177,312,227,0.7060409944349366,1.2402568418971556,1.1950586825824128,1.1309088456441236
SW48,Everolimus,470,413,312,227,0.7266604079679924,1.108757221450547,1.131169642125647,1.0565673444643437
SW48,Futibatinib,115,56,312,227,0.6244567885460545,1.7458207562585997,1.6949873915291838,1.5679799837295825
SW48,GSK1059615,219,229,312,227,0.8442371482973869,2.09846291272858,2.017922218807468,1.9809609801175596
SW48,Gemcitabine,281,202,312,227,0.5938156901625846,0.993598982250802,1.14849412152993,0.9457025783334754
SW48,HI-TOPK-032,65,83,312,227,0.6923399306774611,2.000087474936632,1.8922023275981699,1.7843102711696552
SW48,Hydroxyfasudil,91,62,312,227,0.4145948940324445,1.1632916255041796,1.3330878722666237,1.039595802750408
SW48,IQ 1,95,108,312,227,0.7167229204564389,1.557575025819057,1.8792565780426236,1.6227593053916507
SW48,Infigratinib,134,109,312,227,0.6396725370575468,1.3993127339963138,1.3558123809039297,1.2535895722820563
SW48,Ipatasertib,406,428,312,227,0.8684026419088906,1.9915332721329033,1.9479271773560853,1.9191381162942
SW48,Irinotecan,418,232,312,227,0.5716652832896358,1.1082754498305831,1.237063680710681,1.0274800520320415
SW48,Ixazomib,117,106,312,227,0.6313836196522775,1.6293702274934772,1.4361357724761468,1.4077621043690438
SW48,LB-100,170,112,312,227,0.4504745190483964,1.0342690476106289,1.0183869338802234,0.8847321537764612
SW48,LJI308,134,127,312,227,0.5409000774644975,1.0646849301382322,1.060939908318646,0.9303218342530823
SW48,LY2090314,176,204,312,227,0.6571495164178223,1.1942246939124455,1.2013682722572234,1.142453827889888
SW48,Lapatinib ditosylate,342,275,312,227,0.6940094843833475,1.1645148731061425,1.0180637039495568,1.021506856839275
SW48,MK-3903,123,113,312,227,0.7659440485187871,1.8185187155497673,1.7884251208824884,1.7101540171923095
SW48,MK-8353,129,129,312,227,0.4673732248997426,1.253501216203846,1.054784490756803,1.0040670155830547
SW48,ML264,269,237,312,227,0.7358030950411122,1.2754761920661033,1.232532119360772,1.1723149179424277
SW48,Methylprednisolone succinate,124,95,312,227,0.5496486458735369,1.1700044847432527,1.1732086907985784,1.0348987225443589
SW48,Minodronic acid,154,140,312,227,0.5008775429573176,1.0792214173801757,0.9688055952746472,0.9036491889930967
SW48,NVP-BHG712,163,122,312,227,0.7120747389254807,1.5244523891095376,1.3189312166111375,1.3366436578269378
SW48,OTS514,53,65,312,227,0.4983487450151419,1.6580066693510085,1.540319066582683,1.4215340220158774
SW48,Oleic acid,133,113,312,227,0.42106139876607623,1.0426679791384466,1.0485503604094268,0.8933435235960856
SW48,Oxaliplatin,170,144,312,227,0.5061276568024337,1.0534365090712874,1.009972952559151,0.9091850554661379
SW48,PF-06260933,137,60,312,227,0.8208709067986247,2.199988189973536,2.5941996292102756,2.2526441956906633
SW48,PH-797804,135,103,312,227,0.9405948757745214,5.163067057228968,4.843908527478149,4.951897404618934
SW48,Paclitaxel,735,594,312,227,0.6571139585990409,1.4591772846567899,1.2656473907805885,1.2551341608520925
SW48,Pemigatinib,127,108,312,227,0.4704955343940995,1.2047665133406615,1.1930864261833956,1.0428791305173484
SW48,Pimitespib,89,84,312,227,0.4430611055710671,1.182899766452826,1.1138034756569737,0.9838111096226022
SW48,Pralsetinib,111,110,312,227,0.546194810668848,1.3151351289719813,1.3944642075330507,1.2201699846765985
SW48,RMC-6236,535,353,312,227,0.9139496119348328,2.5885863726792877,2.635091286697455,2.5487067348125825
SW48,Ralimetinib dimesylate,226,173,312,227,0.7404850206361089,1.6978239082018356,1.2858384762022395,1.4289577887463232
SW48,Regorafenib,200,141,312,227,0.6289244382092216,1.3710198755154623,1.3091133717493562,1.215386095579332
SW48,SBI-0640756,110,103,312,227,0.47518748911673225,1.1342122033195017,1.1551173846624831,0.9774129499878399
SW48,Sapanisertib,759,362,312,227,0.845476776225345,1.6912623375568885,1.589148179368691,1.6057649547014876
SW48,TAK-733,157,117,312,227,0.8616863661200219,2.3306493536957027,2.27907868153345,2.23106428214099
SW48,TAK-901,294,209,312,227,0.9502729072477255,4.926392607674061,4.66755933153401,4.76054129613259
SW48,Temuterkib,207,188,312,227,0.7636114935092274,1.4629940513041444,1.5730590316131963,1.4323995133127618
SW48,Tomivosertib,247,187,312,227,0.7191657895965162,1.3906762259164378,1.2125739831501063,1.2199947959497779
SW48,Torkinib,72,73,312,227,0.531731681531469,1.3609339480832756,1.439424427864188,1.265086078426288
SW48,Trametinib,353,244,312,227,0.9292182551062096,2.810472056971184,2.9344811841789715,2.8089742699344495
SW48,Tubulin inhibitor 6,118,105,312,227,0.47184844315765784,1.1821126279108995,1.0492250559460703,0.976742609794241
SW48,Tucatinib,392,346,312,227,0.6710674827773959,1.0137981751867604,1.0315938209588456,0.9417317793237513
SW48,ULK-101,99,74,312,227,0.45315412081050516,1.1992271623634347,1.2927894813651628,1.0585690704809076
SW48,Vemurafenib,399,227,312,227,0.7343284907369957,1.2846094991066426,1.2085066328865106,1.1723568094026589
SW48,Volasertib,150,119,312,227,0.4466613463386515,1.0497053987413956,1.0405372486286928,0.8969552641635083
SW48,XRK3F2,482,294,312,227,0.7972677015123152,1.6502488259032362,1.565471474675984,1.5344253087686273
SW48,c-Kit-IN-1,167,128,312,227,0.8559743232850149,2.430810185173371,2.2028787908857796,2.2500364229021437
SW48,olaparib,155,121,312,227,0.4931550804534208,1.0489516054010526,1.1892354551272515,0.9640962904805616
SW48,palbociclib,183,98,312,227,0.7689634459137211,1.929966251345828,1.728880232950679,1.7447286842332053
SW48,venetoclax,107,126,312,227,0.9091278849521455,2.9424240613693584,2.7632370814988065,2.7991271463281264
SW48,vincristine,57,115,312,227,0.5770904867182045,1.6888481046233426,1.4584720301233856,1.456351042823435
SW480,4EGI-1,710,366,1104,1353,0.6620477809428309,1.4351212268682099,1.2435291851765995,1.2743169247654558
SW480,9-ING-41,2530,1960,1104,1353,0.9020713636582638,1.6276220306967952,1.2125926746340545,1.3941851677481332
SW480,APTO-253,992,916,1104,1353,0.7841045725482093,1.222139016330842,1.0055595825217172,1.0540907758314793
SW480,AT7519,892,936,1104,1353,0.6752378489842965,0.6006211374339671,0.5572142728088114,0.5302535647519635
SW480,AZD-7648,580,453,1104,1353,0.8863375330844819,2.0581371741051195,1.7381788484514062,1.8416189996035655
SW480,AZD-8055,1672,750,1104,1353,0.9307385137525096,1.9618780523329549,1.8773359162614336,1.8986684211272762
SW480,AZD1390,746,510,1104,1353,0.40295970929433117,0.9587107063875031,1.1138490173784625,0.857326301375502
SW480,AZD2858,311,421,1104,1353,0.6044252701576619,1.2035713404223074,0.727078857000822,0.8428859308346703
SW480,Abemaciclib,1230,1097,1104,1353,0.894206650360659,1.3340370824874772,1.2119758591995238,1.243924731979289
