cell_line,drug_a,drug_b,cos_mean_signature,cos_G2M_response
SK-MEL-2,Anastrozole,Encorafenib,-0.020585428007812774,0.18146650298416458
SK-MEL-2,AZD-7648,LJI308,0.3381555691361921,0.3373184629848075
SK-MEL-2,BAY1125976,Futibatinib,0.03669707921606292,0.15790456060463737
SK-MEL-2,Dabrafenib,vincristine,-0.11762191204286616,0.06067701091855114
SK-MEL-2,AZD2858,Afatinib,-0.22867450562441194,-0.005624800077538057
SK-MEL-2,Bentamapimod,Temuterkib,0.543048946248879,0.5361453996536709
SK-MEL-2,ML264,RMC-6236,0.24241805345257392,0.339627098776399
SK-MEL-2,BAY1125976,Bentamapimod,0.526313457371406,0.602072150260559
SK-MEL-2,Dabrafenib,Hydroxyfasudil,0.05741766479647627,0.1878891522269876
SK-MEL-2,4EGI-1,Dabrafenib,0.38135107014011005,0.2772294753208837
SK-MEL-2,Alpelisib,NVP-BHG712,0.15666396518630324,0.24274250305210957
SK-MEL-2,PH-797804,Temuterkib,-0.09833723162420424,0.13238275984842127
SK-MEL-2,LB-100,ULK-101,0.5345799286946027,0.5578645496366267
SK-MEL-2,Lapatinib ditosylate,Pralsetinib,0.2338670328009113,0.35562006948657865
SK-MEL-2,AZD1390,RMC-6236,0.17749295663618028,0.33553352566840927
SK-MEL-2,Infigratinib,venetoclax,0.0175117371430821,0.05188297034727397
SK-MEL-2,BI-3406,Pralsetinib,0.22371739647326055,0.15602782873386503
SK-MEL-2,AZD2858,Regorafenib,0.06880617066312462,0.23913327902014642
SK-MEL-2,ERK5-IN-2,Sapanisertib,0.7369863414303821,0.7789209782921706
SK-MEL-2,Gemcitabine,NG25,0.1982391953585873,0.25588861498375365
SK-MEL-2,4EGI-1,Temuterkib,0.47413160980836866,0.33420475619253365
SK-MEL-2,Everolimus,MK-3903,0.5178073547304395,0.5437888282225434
SK-MEL-2,Capmatinib,olaparib,0.37506081971631794,0.3568915370332967
SK-MEL-2,Methylprednisolone succinate,venetoclax,0.01619756768836895,0.16255618178463782
SK-MEL-2,Erdafitinib ,Ixazomib,0.22368440810046109,0.3819577321562221
SK-MEL-2,AZD-7648,olaparib,0.46711505396661385,0.3965115987295198
SK-MEL-2,AT7519,olaparib,0.4415714093536674,0.4454124452744485
SK-MEL-2,Bentamapimod,Oxaliplatin,0.13986740985974416,0.21397508825717373
SK-MEL-2,MK-8353,Paclitaxel,0.3863789998152481,0.49340307161589575
SK-MEL-2,Tomivosertib,ULK-101,0.5742436328474446,0.5654471449422075
SK-MEL-2,Afatinib,Pimitespib,-0.2249655075037967,-0.06451572231804234
SK-MEL-2,Alpelisib,Bentamapimod,0.20053494539275712,0.22535611198653938
SK-MEL-2,BAY1125976,Erdafitinib ,0.5572199273140306,0.532998091246458
SK-MEL-2,DT-061,ULK-101,0.3573289515438157,0.23006157083140097
SK-MEL-2,BI-78D3,EX229,0.1609350485595774,0.3306936294473421
SK-MEL-2,MK-8353,PH-797804,-0.016449998668176632,0.13299551903823081
SK-MEL-2,Belzutifan,RMC-6236,0.15896808696108541,0.15839256829634318
SK-MEL-2,AZD-7648,TAK-901,0.31260204277640474,0.3671606681445669
SK-MEL-2,LJI308,SBI-0640756,0.7087492731111621,0.5980444162872809
SK-MEL-2,Oleic acid,Trametinib,-0.11481180885116044,-0.03656575030516833
SK-MEL-2,Ixazomib,Vemurafenib,0.3206055013248255,0.3580549260864222
SK-MEL-2,Hydroxyfasudil,Ralimetinib dimesylate,0.28000508336704727,0.3287271482092773
SK-MEL-2,SBI-0640756,Temuterkib,0.3586016748656555,0.37554450938039047
SK-MEL-2,AZD-8055,Belumosudil (mesylate),0.19893953729255953,0.2486654296050888
SK-MEL-2,Ixazomib,venetoclax,0.13815626689547897,0.2267781043122351
SK-MEL-2,Dabrafenib,Pralsetinib,-0.15055673008581558,-0.000730461977694094
SK-MEL-2,Oxaliplatin,TAK-733,0.06925222369335335,0.2587451850286521
SK-MEL-2,HI-TOPK-032,Lapatinib ditosylate,0.35057240471118295,0.486902741244938
SK-MEL-2,Capmatinib,EX229,0.30316740254693736,0.26740742307282717
SK-MEL-2,Belumosudil (mesylate),Capmatinib,0.03237207125622743,0.15762497807498801
SK-MEL-2,AZD-8055,PF-06260933,-0.008615705377841166,0.13893823352284884
SK-MEL-2,Alpelisib,Regorafenib,0.7841615230524777,0.6648144161918644
SK-MEL-2,Belzutifan,Lapatinib ditosylate,0.5190357335729782,0.5709753048528345
SK-MEL-2,Erdafitinib ,Sapanisertib,0.46033453414789377,0.4029882456985019
SK-MEL-2,Capmatinib,XRK3F2,0.3337409205057922,0.3721037669896069
SK-MEL-2,ERK5-IN-2,LJI308,-0.14308984231120384,0.012594871423320489
SK-MEL-2,Afatinib,EX229,0.2003225206630146,0.30005857341674436
SK-MEL-2,APTO-253,Capmatinib,-0.003854437263300904,0.1701505018350703
SK-MEL-2,AZD-8055,MK-8353,0.22016742185900653,0.2328306775085771
SK-MEL-2,AZD2858,DT-061,0.38903101922809574,0.33159434524772574
SK-MEL-2,LY2090314,XRK3F2,0.3184719919870276,0.3742463454514575
SK-MEL-2,Bimiralisib,Hydroxyfasudil,0.01599035026569431,0.12630162244748655
SK-MEL-2,Minodronic acid,PH-797804,0.24485073093258874,0.3372269533852432
SK-MEL-2,HI-TOPK-032,Ralimetinib dimesylate,0.3935347250389291,0.45026859734319863
SK-MEL-2,BAY1125976,Sonidegib,-0.05488449387436298,0.04169965495325259
SK-MEL-2,AZD1390,olaparib,0.3627348342656084,0.5148674913821464
SK-MEL-2,Capmatinib,ULK-101,0.2993564928891315,0.27944192393741235
SK-MEL-2,Abemaciclib,Ixazomib,0.01639251378972755,0.166839757474532
SK-MEL-2,RMC-6236,Torkinib,-0.22714505269171245,0.03601379288215624
SK-MEL-2,Alpelisib,NG25,0.5603347052517083,0.5587861881160767
SK-MEL-2,Adagrasib,EX229,0.26147424449795975,0.2615048111904537
SK-MEL-2,GSK1059615,Tucatinib,0.15477990540790418,0.27371564211304567
SK-MEL-2,Infigratinib,Ipatasertib,0.2426943645608447,0.30200910827839017
SK-MEL-2,Bimiralisib,EX229,0.25304471055775685,0.29043061434318906
SK-MEL-2,Hydroxyfasudil,MK-8353,0.6029917301478991,0.47909490882691674
SK-MEL-2,AZD-8055,XRK3F2,0.8328766144733798,0.7746483150324752
SK-MEL-2,Brivudine,MK-8353,0.0019003978386729365,0.09366388167278313
SK-MEL-2,Alpelisib,ML264,0.11714532290597697,0.2879352030913018
SK-MEL-2,Alpelisib,LY2090314,0.14263267611539088,0.27265264945274376
SK-MEL-2,AT7519,venetoclax,0.1658949423711979,0.23384937903920563
SK-MEL-2,Hydroxyfasudil,TAK-733,0.09363798408863475,0.25510818262724455
SK-MEL-2,Sapanisertib,Sonidegib,-0.19877510551746813,-0.11587013883970274
SK-MEL-2,Adagrasib,olaparib,0.6693452941230332,0.6150748705677117
SK-MEL-2,Erdafitinib ,vincristine,0.2923759069518429,0.30328261518546207
SK-MEL-2,Pimitespib,TAK-901,0.10629786636870196,0.1912783542789221
SK-MEL-2,HI-TOPK-032,Pralsetinib,0.3174582009933461,0.21024507390431782
SK-MEL-2,AZD1390,Pimitespib,0.517907167042075,0.47575064619099405
SK-MEL-2,AZD-7648,DTP3,0.22060260837607337,0.24298238056233526
SK-MEL-2,IQ 1,LB-100,0.18851406746767452,0.250318105121224
SK-MEL-2,9-ING-41,XRK3F2,0.8190115025335793,0.7635742104353828
SK-MEL-2,DT-061,venetoclax,0.4592142726583836,0.5062977050638566
SK-MEL-2,IQ 1,Sonidegib,0.06948736206039866,0.22929849347886416
SK-MEL-2,9-ING-41,Sonidegib,0.10638043700741627,0.21928968529233467
SK-MEL-2,Abemaciclib,Dabrafenib,0.14251591294229957,0.3029189209553386
SK-MEL-2,CP21R7,Oleic acid,0.4959210704576761,0.35260611533755587
SK-MEL-2,NVP-BHG712,SBI-0640756,0.3006882048192122,0.27441564459417894
SK-MEL-2,Abemaciclib,Torkinib,0.1710478236227166,0.18320136691164585
SK-MEL-2,Ipatasertib,Ixazomib,0.4994907065659649,0.48785350932095467
SK-MEL-2,Adagrasib,Vemurafenib,-0.23076571551013916,-0.026748268944793586
SK-MEL-2,Ixazomib,RMC-6236,0.30103570946211133,0.34351558159784773
SK-MEL-2,ETC-206,Regorafenib,0.0790724623369621,0.2347185374788346
SK-MEL-2,BAY1125976,Lapatinib ditosylate,0.41723635186018687,0.4414942173745612
SK-MEL-2,ERK5-IN-2,Pralsetinib,-0.11180761384606577,-0.09888373969730709
SK-MEL-2,Celecoxib,Sonidegib,0.6060718472031672,0.6039961756964883
SK-MEL-2,EX229,Oleic acid,0.13051040052602983,0.21073946102791302
SK-MEL-2,Anastrozole,PF-06260933,0.5969244955830648,0.6055582812281615
SK-MEL-2,Adagrasib,Irinotecan,0.640836201784706,0.5785756291956863
SK-MEL-2,4EGI-1,AZD-8055,0.5338741597846005,0.4234117954818717
SK-MEL-2,Celecoxib,LB-100,0.5115953449000974,0.49040299244310953
SK-MEL-2,Belumosudil (mesylate),Belzutifan,0.49438173395919516,0.5373088347432096
SK-MEL-2,9-ING-41,Capmatinib,0.03428342992715956,0.14655697003011706
SK-MEL-2,Capmatinib,Infigratinib,0.011170955556392737,0.10484599631614548
SK-MEL-2,Encorafenib,MK-8353,-0.07435449333234258,0.06269629308605422
SK-MEL-2,ML264,SBI-0640756,0.3445313304514201,0.39240121983289256
SK-MEL-2,EX229,Vemurafenib,0.07716050983338656,0.21757594458709276
SK-MEL-2,Paclitaxel,TAK-901,-0.11187633630728278,-0.039167018284707485
SK-MEL-2,HI-TOPK-032,MK-8353,0.34047648324695595,0.3881060589510634
SK-MEL-2,Belzutifan,LY2090314,0.40649300764398616,0.4020838325254296
SK-MEL-2,Brivudine,Erdafitinib ,0.067561822139609,0.19195785033585436
SK-MEL-2,9-ING-41,Abemaciclib,0.2649862124783054,0.3996709630060278
SK-MEL-2,Everolimus,OTS514,0.17405930463250402,0.2374370625136989
SK-MEL-2,Belzutifan,MK-3903,0.4402290580011503,0.39547590966721086
SK-MEL-2,AZD-8055,ULK-101,0.5080374447581241,0.49729091263353226
SK-MEL-2,LB-100,Ralimetinib dimesylate,0.519109591173901,0.5261259363157319
SK-MEL-2,AT7519,Ralimetinib dimesylate,0.2833546643269146,0.4092060695077096
SK-MEL-2,Capivasertib,HI-TOPK-032,0.36082966374999154,0.36449090682205293
SK-MEL-2,Anastrozole,Oleic acid,0.6981240773258834,0.6486423170071572
SK-MEL-2,Encorafenib,Pimitespib,-0.21394808004966911,-0.06126932974844479
SK-MEL-2,Tomivosertib,Volasertib,0.37620297913478284,0.5257619135765615
SK-MEL-2,DTP3,LY2090314,0.5687857259319898,0.4830549702541087
SK-MEL-2,4EGI-1,SBI-0640756,0.21850311673223308,0.4412006172613829
SK-MEL-2,ULK-101,vincristine,0.4579118082954142,0.39462137870366976
SK-MEL-2,Anastrozole,Bimiralisib,-0.006918741173585059,0.17815120431885562
SK-MEL-2,APTO-253,AZD-7648,0.033617481189913534,0.19099492091401388
SK-MEL-2,Pimitespib,venetoclax,0.008216412760322145,0.16534098033525474
SK-MEL-2,AZD-8055,Hydroxyfasudil,0.3045728735042262,0.36143453702360745
SK-MEL-2,Everolimus,ML264,0.6155136985391232,0.6820733249109197
SK-MEL-2,Belumosudil (mesylate),Volasertib,0.576560065785131,0.4586024690627357
SK-MEL-2,Bentamapimod,NG25,0.2396661897699704,0.29689252210181877
SK-MEL-2,ETC-206,PF-06260933,0.562387156498629,0.3875588843664229
SK-MEL-2,9-ING-41,NVP-BHG712,0.5068634460334592,0.6003633491744316
SK-MEL-2,MK-3903,TAK-901,0.001979188897668723,0.08496405852507823
SK-MEL-2,ULK-101,palbociclib,0.20697831147573323,0.20635434429232025
SK-MEL-2,Pralsetinib,Regorafenib,0.298836372041226,0.26539447411692285
SK-MEL-2,Futibatinib,Volasertib,0.39283236019196743,0.2844176031810012
SK-MEL-2,AZD-8055,Gemcitabine,0.44956460214379196,0.40600006557850454
SK-MEL-2,BI-78D3,TAK-901,-0.074974392127849,0.0970287708909206
SK-MEL-2,ETC-206,Lapatinib ditosylate,0.741676143950526,0.7484257605113543
SK-MEL-2,APTO-253,TAK-733,0.0021099275305635212,0.2095502460583211
SK-MEL-2,BAY1125976,DTP3,0.14101435737847398,0.08464655863883724
SK-MEL-2,AZD1390,Pralsetinib,0.18180087072571613,0.3818512787652973
SK-MEL-2,BI-3406,vincristine,0.06734526274141128,0.06908127972132218
SK-MEL-2,Bentamapimod,ERK5-IN-2,0.6108958150587396,0.6281819571115586
SK-MEL-2,DT-061,Methylprednisolone succinate,0.40684546881559064,0.31725574851599386
SK-MEL-2,Hydroxyfasudil,Lapatinib ditosylate,0.5838807150828174,0.5533704226271492
SK-MEL-2,Celecoxib,ERK5-IN-2,0.0009957626646420435,0.1381531515957251
SK-MEL-2,Adagrasib,Celecoxib,0.5750353104399991,0.49918853694857196
SK-MEL-2,BAY1125976,ML264,0.705716402363266,0.712941388497172
SK-MEL-2,Bimiralisib,Temuterkib,0.17889088926230814,0.2753531591929694
SK-MEL-2,Capivasertib,XRK3F2,-0.05481659793238719,0.038510204212012754
SK-MEL-2,Pemigatinib,Regorafenib,0.03307180309976886,0.1809799099773943
SK-MEL-2,Abemaciclib,Afatinib,0.038212893547772,0.15706735757968843
SK-MEL-2,Alpelisib,Bimiralisib,0.728875703011122,0.6291654888095028
SK-MEL-2,GSK1059615,c-Kit-IN-1,0.4358053550528933,0.3796934274726119
SK-MEL-2,BI-78D3,Minodronic acid,0.27248212591538634,0.3580120525103041
SK-MEL-2,Pimitespib,Pralsetinib,0.33737749146560153,0.38987449493827897
SK-MEL-2,4EGI-1,APTO-253,0.6641897959429839,0.44830148105554674
SK-MEL-2,9-ING-41,Ralimetinib dimesylate,0.5593774204421965,0.6644584865347238
SK-MEL-2,MK-8353,Oleic acid,0.5782995719452,0.4936635414277376
SK-MEL-2,Belumosudil (mesylate),Lapatinib ditosylate,0.5730033145294156,0.5565105014673358
SK-MEL-2,BI-3406,Regorafenib,0.7931179559241829,0.7523859488740077
SK-MEL-2,BI-3406,ETC-206,0.09694036701445,0.16825103450746068
SK-MEL-2,Afatinib,Oxaliplatin,-0.15687531697607854,0.09402251784389222
SK-MEL-2,ERK5-IN-2,Irinotecan,-0.06923756897630175,0.16731245974302544
SK-MEL-2,Belzutifan,Regorafenib,0.23155981423595604,0.1785173138197757
SK-MEL-2,Pemigatinib,Torkinib,0.3864136407796534,0.33733391929427586
SK-MEL-2,Irinotecan,NG25,0.1969012736853145,0.3786965391991772
SK-MEL-2,4EGI-1,Everolimus,0.5566226147501911,0.5293259801002776
SK-MEL-2,Adagrasib,Capmatinib,0.30966714031327913,0.36474490330400317
SK-MEL-2,Gemcitabine,LB-100,0.5318720260028384,0.5185702077632737
SK-MEL-2,Oleic acid,Pemigatinib,0.48095798547217117,0.4389784051343066
SK-MEL-2,Bentamapimod,GSK1059615,0.3013976394959511,0.40350351791661077
SK-MEL-2,AZD-7648,Pimitespib,0.1782672281201552,0.1837491369069562
SK-MEL-2,AZD2858,palbociclib,0.09816019274397526,0.19694962771761437
SK-MEL-2,CP21R7,Infigratinib,0.3127173202183845,0.3314836124263571
SK-MEL-2,Oleic acid,XRK3F2,-0.03403675789025462,0.06972095116119094
SK-MEL-2,Methylprednisolone succinate,TAK-733,0.03581179331167173,0.2206328225110923
SK-MEL-2,DT-061,Sapanisertib,-0.2960123181150006,-0.18921059684697977
SK-MEL-2,ETC-206,Pimitespib,0.6809641020421022,0.5422678258802138
SK-MEL-2,BAY1125976,Hydroxyfasudil,0.2700487340621711,0.26132625027779105
SK-MEL-2,Temuterkib,palbociclib,0.16589008314955175,0.1716292859643077
SK-MEL-2,Futibatinib,RMC-6236,-0.2152409338174583,0.00789132456047477
SK-MEL-2,ERK5-IN-2,Oleic acid,-0.23643229897708393,-0.0739207839162861
SK-MEL-2,GSK1059615,Regorafenib,0.4176675406108931,0.4434176556283811
SNU-1,Pemigatinib,SBI-0640756,0.2510943620033738,0.15927469849100748
SNU-1,9-ING-41,Gemcitabine,0.47502870888778775,0.4434542381262656
SNU-1,Anastrozole,Everolimus,0.5154769676618456,0.4582662260788407
SNU-1,Encorafenib,Minodronic acid,0.1694006775732942,0.2500743033081503
SNU-1,NVP-BHG712,SBI-0640756,0.32884855687436915,0.4730113458074692
SNU-1,LY2090314,SBI-0640756,0.23423995155195146,0.21184064259555319
SNU-1,Methylprednisolone succinate,Oxaliplatin,0.47776127419136494,0.44914688406282893
SNU-1,Minodronic acid,Tucatinib,0.4496492567814281,0.3145223964275163
SNU-1,Minodronic acid,Pimitespib,0.524917294957716,0.5277123915088888
SNU-1,Lapatinib ditosylate,Regorafenib,0.36186371831464476,0.3015469621818516
SNU-1,Bimiralisib,DT-061,0.28624767305464693,0.2463758743986989
SNU-1,Oleic acid,Paclitaxel,0.011520208951996794,0.07822044793519804
SNU-1,AZD2858,Tucatinib,0.5073053789805483,0.4027433865254597
SNU-1,Celecoxib,Methylprednisolone succinate,0.3252401394079042,0.3482982478184002
SNU-1,AZD2858,Pimitespib,0.4286671154578627,0.3135987075861163
SNU-1,AZD2858,c-Kit-IN-1,0.182604062390956,0.17644579554827883
SNU-1,AZD2858,LB-100,0.5660933372510981,0.47661658501200227
SNU-1,BAY1125976,palbociclib,0.5253430284218545,0.3872236508021952
SNU-1,Bimiralisib,Capivasertib,-0.03196195876230627,0.03442271483006959
SNU-1,Methylprednisolone succinate,SBI-0640756,0.4361944221825695,0.3013237564784727
SNU-1,Hydroxyfasudil,XRK3F2,0.5030929385928024,0.20856290475349662
SNU-1,Ipatasertib,Tucatinib,0.4738153003000458,0.421736139632988
SNU-1,Oleic acid,SBI-0640756,0.36009976145638967,0.30635873565430966
SNU-1,Lapatinib ditosylate,Pralsetinib,-0.09859883307041444,0.04231055983221743
SNU-1,CP21R7,RMC-6236,0.5432678819911209,0.5484334442399298
SNU-1,Celecoxib,ML264,0.5478041193669995,0.3557538501475585
SNU-1,APTO-253,c-Kit-IN-1,0.0075967960292562045,0.25245418469227043
SNU-1,Anastrozole,Erdafitinib ,0.4855507666447945,0.5098041393685393
SNU-1,BAY1125976,Methylprednisolone succinate,-0.0592431321976392,0.009527350735683648
SNU-1,Capivasertib,Pralsetinib,0.3511464571383299,0.20777340839391226
SNU-1,Methylprednisolone succinate,Sapanisertib,-0.06827578721427346,0.09175800587894059
SNU-1,BI-3406,LB-100,0.36885156999474467,0.40745299115962824
SNU-1,Abemaciclib,Lapatinib ditosylate,-0.07624038473520782,0.0725160254581495
SNU-1,Encorafenib,LJI308,0.2452687862348168,0.368716027683921
SNU-1,BI-3406,PF-06260933,0.20636564659216416,0.3682901192896416
SNU-1,Regorafenib,venetoclax,0.24165647355116388,0.2725694480303975
SNU-1,Abemaciclib,CP21R7,-0.1485737755513306,-0.018745679284686873
SNU-1,Afatinib,LJI308,0.199303549432699,0.2989535335007299
SNU-1,Abemaciclib,GSK1059615,0.35677884249873526,0.425227712136043
SNU-1,CP21R7,Erdafitinib ,0.6265432867601504,0.403130238182576
SNU-1,LB-100,Lapatinib ditosylate,0.4752598099529234,0.4552097728136827
SNU-1,Adagrasib,XRK3F2,-0.24189509116684782,-0.1829287732304524
SNU-1,Capivasertib,venetoclax,0.13111924709157285,0.058905840550933175
SNU-1,ERK5-IN-2,Regorafenib,0.4206048721446985,0.3540438230560339
SNU-1,DT-061,Erdafitinib ,0.24200325531290084,0.2760483325413351
SNU-1,DTP3,MK-8353,0.5664759556691993,0.2322761298606465
SNU-1,CP21R7,LB-100,0.4380440251274051,0.3868979745380202
SNU-1,Capivasertib,TAK-733,0.11558296134420394,0.05499458871030401
SNU-1,Abemaciclib,Anastrozole,0.37501157688786824,0.29583597024826497
SNU-1,Dabrafenib,Sapanisertib,0.8549999568669414,0.7892163020716306
SNU-1,Brivudine,Regorafenib,0.5278655871366557,0.4304166498562043
SNU-1,Regorafenib,Volasertib,0.36735793919566145,0.19275782641225558
SNU-1,Oxaliplatin,Tucatinib,0.3748062166138293,0.3073930730375789
SNU-1,CP21R7,PF-06260933,0.0791292726715959,0.16440996521822918
SNU-1,Anastrozole,Encorafenib,0.11941807847253794,0.2946551410669685
SNU-1,CP21R7,Lapatinib ditosylate,0.67563198093639,0.46969415549900784
SNU-1,Erdafitinib ,Tomivosertib,0.08468558045625701,0.4031442095209681
SNU-1,Celecoxib,Dabrafenib,0.405455718301659,0.26319067009360697
SNU-1,LJI308,ULK-101,0.4649010545872593,0.45311881359870704
SNU-1,TAK-733,Trametinib,0.4811627166309192,0.46473206993775457
SNU-1,Dabrafenib,TAK-733,0.06369516044672348,0.18753430683090344
SNU-1,Gemcitabine,Ralimetinib dimesylate,0.3922087434629045,0.38290516352462356
SNU-1,LB-100,Volasertib,0.47036404704465,0.29561250617140294
SNU-1,DTP3,ETC-206,0.550351116219711,0.2509538175320873
SNU-1,AZD-8055,ULK-101,0.359204754004807,0.3614220798079806
SNU-1,Bentamapimod,Methylprednisolone succinate,0.09110744394443317,0.076480293564016
SNU-1,BI-3406,TAK-733,0.517767269286038,0.5337660348607732
SNU-1,AZD-7648,MK-8353,0.3761783048098033,0.11719410585506283
SNU-1,Ipatasertib,LB-100,0.24969088700546554,0.3133144249765139
SNU-1,Afatinib,Brivudine,0.25386113342621813,0.27552235775754774
SNU-1,CP21R7,Trametinib,0.4568248565523935,0.39586497284426364
SNU-1,DT-061,Ipatasertib,0.15670378708208427,0.15533494167125436
SNU-1,Belzutifan,Bimiralisib,0.5424641570356167,0.48999656392487567
SNU-1,MK-3903,Volasertib,0.44867853107439176,0.18408554884138079
SNU-1,Regorafenib,Sapanisertib,0.4086061912243167,0.4405569009773141
SNU-1,Pemigatinib,Tucatinib,0.5718555280224924,0.4209960147743929
SNU-1,APTO-253,Pralsetinib,-0.03396717725176014,0.2060670500919096
SNU-1,Encorafenib,LY2090314,0.5952888422972071,0.38931295568905727
SNU-1,Bimiralisib,Tucatinib,0.4246063332292329,0.39927960362326576
SNU-1,9-ING-41,c-Kit-IN-1,-0.18382929505023823,-0.07589888717578577
SNU-1,Afatinib,BI-3406,0.7056499749020334,0.6630750468959704
SNU-1,LJI308,Pralsetinib,0.32505484706335824,0.4334493420176465
SNU-1,Brivudine,Oxaliplatin,0.2184114140538481,0.26758380866093523
SNU-1,LJI308,NVP-BHG712,0.35864991834831994,0.4313561620081679
SNU-1,Pemigatinib,Volasertib,0.4506003745046634,0.2857832942863704
SNU-1,Tomivosertib,Trametinib,0.1668601215012101,0.32532594502262047
SNU-1,CP21R7,ERK5-IN-2,0.638461031267206,0.5711831891905583
SNU-1,Minodronic acid,Tomivosertib,0.4036812769419097,0.4364868816889558
SNU-1,Dabrafenib,Tubulin inhibitor 6,0.20020086079695054,-0.001314764110522776
SNU-1,Bentamapimod,LB-100,0.4157018003117242,0.3568609257739334
SNU-1,Erdafitinib ,Oxaliplatin,0.332006179019814,0.41614429936257663
SNU-1,BAY1125976,Oxaliplatin,0.13474820396758314,0.11114992745707573
SNU-1,Oleic acid,palbociclib,0.26197136387653924,0.353843767107848
SNU-1,Afatinib,LY2090314,0.5090007000240381,0.4001166385223771
SNU-1,Pimitespib,venetoclax,0.1136832920846354,0.24172314662732958
SNU-1,Celecoxib,DTP3,0.5061107979592447,0.3774793586640156
SNU-1,ETC-206,olaparib,0.15970240021246976,0.03213096454527381
SNU-1,APTO-253,AZD-7648,0.3325476902297045,0.35388094557428934
SNU-1,Hydroxyfasudil,RMC-6236,0.5112405469683806,0.23767644111879202
SNU-1,Erdafitinib ,Hydroxyfasudil,0.596840271967962,0.3612446229049586
SNU-1,LB-100,Oleic acid,0.520901571199878,0.43018484373493093
SNU-1,Encorafenib,XRK3F2,0.8839547147181813,0.7211564547448319
SNU-1,Brivudine,PF-06260933,0.32281634660220515,0.3531526693044124
