cell_line,drug,G_oracle_vs_cos,corrected_flip_oracle_vs_cos,reverse_flip_oracle_vs_cos,RR_ref_oracle_vs_cos,RR_pop_oracle_vs_cos,G_oracle_vs_l2,corrected_flip_oracle_vs_l2,reverse_flip_oracle_vs_l2,RR_ref_oracle_vs_l2,RR_pop_oracle_vs_l2,A_sup,A_unsup,G_gap,S_int,S_main,interaction_share,R_int,D_old,norm_r_G1,norm_r_G2M,n_treated_G1,n_treated_G2M,G_pred_average_effect,G_pred_linear_latent,G_pred_nearest_context,G_pred_nearest_context_cells,G_pred_ot_map,H,H_l2,log_S_int
SHP-77,Encorafenib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.81,0.6083333333333334,0.2016666666666666,0.0001000514722869,0.0010396616015997,0.0877865443323447,0.0782729004042796,0.2545521199514521,1.8358253240585327,1.7038333415985107,656,360,-0.15,-0.15,-0.9802260596546312,-0.6165536723163842,-0.7827276524644946,0.0,0.0,-3.99977651620946
SHP-77,Erdafitinib ,0.3,0.6,0.0,0.7,1.0,0.0,0.0,0.0,1.0,1.0,0.715,0.5116666666666667,0.2033333333333332,8.707132429764089e-05,0.0003604208843575,0.1945761794586482,0.0533307814249819,0.5646585694045017,1.2778936624526978,1.3803457021713257,239,146,-0.1,-0.1,-0.05568963035643852,-0.024589659852817757,-0.03333333333333334,0.30000000000000004,0.0,-4.060124850156499
SHP-77,Everolimus,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7,0.5166666666666666,0.1833333333333333,0.0001290079749499,0.0002891840827133,0.3084897778087966,0.0954843404852762,0.5919080285689725,1.1784201860427856,1.222501516342163,361,283,0.18333333333333335,0.20833333333333334,0.7300000000000001,-0.10666666666666666,0.2836575062364536,0.0,0.0,-3.8893834418737656
SHP-77,Futibatinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7199170124481328,0.520746887966805,0.1991701244813277,-7.4832667531963e-05,0.0004958768737398,-0.1777311418340895,-0.0288031229089015,0.5399051923146707,1.6191664934158323,1.5889800786972046,82,88,-0.5850915750915752,-0.3898312537136067,-0.07160453052694432,-0.04554065215829926,-0.042297587470001285,0.0,0.0,-8.0
SHP-77,GSK1059615,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.93,0.5366666666666666,0.3933333333333334,0.0002672004823883,0.0015015500597655,0.1510673642326923,0.183638823739834,0.229104152823024,2.018359661102295,2.128591775894165,463,273,-0.9577505827505828,-0.9712698412698412,-0.9840245775729647,-0.9838180856689582,-0.9797511900935237,0.0,0.0,-3.57316276214564
SHP-77,Gemcitabine,0.21000000000000002,0.2,0.0,0.5900000000000001,0.8,0.0,0.0,0.0,0.8,0.8,0.6683333333333333,0.5216666666666666,0.1466666666666667,0.0001174606373145,0.0003062036974976,0.2772492930438021,0.0717975161063727,0.6185563784468817,1.2523356676101685,1.3341315984725952,204,190,0.011428571428571444,0.01777777777777778,0.10658829676071054,-0.08796092796092791,0.3352380952380953,0.4099999999999999,0.19999999999999996,-3.930107647104336
SHP-77,HI-TOPK-032,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.895,0.6966666666666667,0.1983333333333333,0.0003426286159083,0.0020904491552048,0.1408210703234404,0.1464733239159229,0.2454328294803824,2.637462615966797,2.323162794113159,107,126,0.0,0.0,-0.9797962962962963,-0.9812499841179086,-0.08866300366300367,0.0,0.0,-3.4651763681303427
SHP-77,Hydroxyfasudil,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7130872483221476,0.5083892617449665,0.2046979865771812,2.0289143625025937e-06,0.0003919875430357,0.0051493137517656,0.0014482072133877,0.5689702613584298,1.394353270530701,1.568005084991455,132,86,0.1480952380952381,0.13142857142857142,0.00190435450285708,0.0051266748012657,0.19404761904761905,0.0,0.0,-5.692736283512471
SHP-77,IQ 1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8380281690140845,0.7077464788732395,0.130281690140845,,,,,,,,51,0,0.13333333333333336,0.15,-0.9147839295207717,-0.6492063492063492,0.13333333333333336,0.0,0.0,
SHP-77,Infigratinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.765,0.5033333333333334,0.2616666666666666,9.378343497196004e-05,0.0007979733145071,0.1051670593205395,0.0476540996366195,0.4004688170523121,1.672932505607605,1.7735923528671265,153,114,0.0,0.0,-0.5422473452053713,-0.2831974153297683,-0.2103896103896104,0.0,0.0,-4.027873864558912
SHP-77,Ipatasertib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7183333333333334,0.5316666666666667,0.1866666666666666,9.375812272386004e-05,0.0005151121514952,0.1539870259623064,0.0683999693398762,0.43530804035237,1.4556622505187988,1.3545408248901367,379,261,-0.23333333333333334,-0.35,-0.5704248768472906,-0.8777375579503239,-0.34555555555555556,0.0,0.0,-4.0279910969193145
SHP-77,Irinotecan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7616666666666667,0.51,0.2516666666666667,0.0001455666096363,0.000469000539225,0.236860381987646,0.1005471978134693,0.484021838802797,1.312146782875061,1.4413453340530396,289,281,-0.675,-0.7377777777777779,-0.6544444444444444,-0.5585501165501165,0.4092063492063492,0.0,0.0,-3.8369382329470176
SHP-77,Ixazomib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.87,0.595,0.275,0.0001495607688816,0.0014220119867887,0.0951663028911493,0.0769626085712833,0.276877758864905,2.1704530715942383,2.035718441009521,171,137,-0.4166666666666667,-0.6166666666666667,-0.011904701469129782,-0.00388961587711706,-0.6066666666666667,0.0,0.0,-3.825182310834094
SHP-77,LB-100,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6866666666666666,0.5116666666666667,0.1749999999999999,1.1270778486505147e-05,0.0003734800783503,0.0292937060080014,0.0081080144005147,0.538655048916989,1.3533098697662354,1.4007887840270996,169,140,0.0,0.0,0.0,0.0,0.8293772893772895,0.0,0.0,-4.9480460856649024
SHP-77,LJI308,-0.1,0.0,0.2,1.0,0.9,0.1,0.2,0.0,0.8,0.9,0.7051792828685259,0.5677290836653387,0.1374501992031872,7.379804414490031e-05,0.0004041233410437,0.1544146096659051,0.0290690866816508,0.6381873965968223,1.5290179252624512,1.5949312448501587,102,74,-0.24555555555555558,0.11333333333333333,-0.04580800975460274,-0.014958602844122721,0.07681818181818181,0.0,0.19999999999999996,-4.13195514804597
SHP-77,LY2090314,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.65,0.5083333333333333,0.1416666666666667,-4.489001358807501e-05,0.0003463080799621,-0.1489294060176589,-0.0275531701276877,0.5033929990913192,1.2487329244613647,1.3010501861572266,273,208,-0.13968253968253969,-0.08365079365079368,0.04693383559650892,0.013814714697067621,-0.01856643356643354,0.0,0.0,-8.0
SHP-77,Lapatinib ditosylate,0.13333333333333336,0.2,0.0,0.8666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.71,0.5233333333333333,0.1866666666666666,4.565264745098021e-05,0.0002751913904729,0.1422892186072026,0.0318790378602643,0.586751664600748,1.2052339315414429,1.2403007745742798,285,208,-0.06666666666666667,-0.033333333333333326,-0.2015151515151515,-0.7066666666666668,0.11253968253968254,0.13333333333333341,0.0,-4.340534032149117
SHP-77,Lonafarnib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8916666666666667,0.5383333333333333,0.3533333333333334,0.0004406573173279,0.0012009474345379,0.2684308246714638,0.163771447570266,0.420137313132871,2.107077121734619,2.063166379928589,133,81,-0.987918196283422,-0.9878299350453823,-0.9862539682539684,-0.9860624201831996,-0.03149477973007384,0.0,0.0,-3.3558990138120444
SHP-77,MK-3903,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.9,0.9,0.8183333333333334,0.5116666666666667,0.3066666666666666,0.0003301309188827,0.0010770046980016,0.2346120124609804,0.1375109807852429,0.4095246117251634,2.0313236713409424,1.8807514905929563,154,92,-0.2,-0.4,-0.9693673218673219,-0.9488852813852814,-0.15333333333333332,0.09999999999999998,0.09999999999999998,-3.481313799294896
SHP-77,MK-8353,0.3433333333333334,0.4,0.0,0.5566666666666666,0.9,0.03333333333333334,0.0,0.0,0.8666666666666666,0.9,0.674061433447099,0.5136518771331058,0.1604095563139932,0.000368580667095,0.0002876200842567,0.561688883067801,0.1316672798017962,0.8001952649317233,1.473429799079895,1.5512478351593018,96,99,-0.11151515151515153,-0.13,0.03961538461538458,-0.05,0.1566602025425555,0.44333333333333336,0.13333333333333341,-3.4334674482654965
SHP-77,ML264,0.0,0.2,0.2,0.6666666666666666,0.6666666666666666,-0.13333333333333336,0.0,0.2,0.8,0.6666666666666666,0.7816666666666666,0.5183333333333333,0.2633333333333333,-8.291163814849114e-06,0.0004737930786278,-0.0178112346072298,-0.0049686584263894,0.4164138273923474,1.3696311712265017,1.3637851476669312,310,188,0.0,-0.2,-0.9229971988795519,-0.7677002224694105,0.2166666666666667,0.33333333333333337,0.19999999999999996,-8.0
SHP-77,Methylprednisolone succinate,-0.03333333333333335,0.2,0.2,0.9,0.8666666666666666,0.016666666666666663,0.0,0.0,0.85,0.8666666666666666,0.6866666666666666,0.5316666666666667,0.1549999999999999,3.697143676820108e-05,0.0002999940240341,0.1097187726011007,0.0222786907167661,0.6077806058449267,1.2860305309295654,1.3471297025680542,145,161,0.0,0.0,0.20292929292929296,0.5333333333333334,0.0,0.09999999999999998,0.15000000000000002,-4.432133671732089
SHP-77,Minodronic acid,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.9,0.9,0.6683333333333333,0.5166666666666667,0.1516666666666666,-4.546164798537372e-05,0.0003463278472837,-0.1511025435605303,-0.0261728804992749,0.5277441270773373,1.3874657154083252,1.296473741531372,157,143,0.0,-0.3666666666666667,-0.1827777777777778,-0.25190476190476196,0.10444444444444448,0.09999999999999998,0.09999999999999998,-8.0
SHP-77,NG25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9416666666666668,0.5566666666666666,0.385,0.0006906827549553,0.0020214513151182,0.2546639425301802,0.2508711891102001,0.3162955143112756,2.491395711898804,2.5223751068115234,81,152,0.0,0.0,-0.9857510765073533,-0.7858338436415595,-0.1,0.0,0.0,-3.1607213873719493
SHP-77,NVP-BHG712,0.03333333333333334,0.0,0.0,0.8666666666666666,0.9,0.0,0.0,0.0,0.9,0.9,0.7866666666666666,0.5216666666666667,0.2649999999999999,5.719824597084274e-05,0.0005098088954885,0.1008774701207816,0.0320039348385419,0.4848796011726526,1.4943199157714844,1.5039780139923096,177,107,-0.07333333333333335,5.551115123125783e-18,-0.03675324675324676,-0.1902705627705628,0.36952380952380953,0.13333333333333341,0.09999999999999998,-4.242617288984319
SHP-77,OTS514,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6881720430107527,0.5618279569892473,0.1263440860215055,0.0001164391193823,0.0003950813060833,0.2276333721695329,0.0319061810848943,0.7132830256082331,1.8566547632217407,1.6791106462478638,56,53,-0.4166666666666667,-0.2833333333333333,-0.9552399179767601,-0.666043956043956,-0.656984126984127,0.0,0.0,-3.933901087747603
SHP-77,Oleic acid,0.11666666666666667,0.2,0.0,0.7166666666666666,0.8333333333333333,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,0.685,0.5016666666666667,0.1833333333333333,7.248125653455242e-05,0.0003627902129665,0.1665196586802179,0.0394464963884251,0.5821428391581784,1.358485460281372,1.3999544382095337,165,144,0.0,0.0,0.0,-0.1,0.0,0.28333333333333344,0.16666666666666674,-4.139774286339905
SHP-77,Oxaliplatin,-0.1,0.0,0.2,1.0,0.9,0.0,0.0,0.0,0.9,0.9,0.71,0.5266666666666666,0.1833333333333333,0.0001972042334576,0.0003732607984501,0.3456903095324531,0.0986736289537013,0.6296183978989149,1.4505561590194702,1.3996583223342896,135,140,0.0,0.0,-0.1453346653346653,-0.09260992275698159,0.1,0.0,0.09999999999999998,-3.705083766131419
SHP-77,PF-06260933,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9066666666666666,0.8,0.1066666666666665,0.0005168366763326,0.0033455100531379,0.1338141582134765,0.206291854088868,0.1892171494715286,2.9100265502929688,3.1314966678619385,175,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.286646675036793
SHP-77,PH-797804,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.515,0.3183333333333333,0.0001310635675003,0.0007436051499098,0.1498436663979687,0.0793612334510042,0.3769310218184128,1.7454979419708252,1.5146613121032717,275,157,-0.34066880684858225,-0.33709737827715364,-0.9833296286005371,-0.8842726672968609,-0.14042632204396913,0.0,0.0,-3.882518014888899
SHP-77,Paclitaxel,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.865,0.51,0.355,0.0002531757927499,0.001163723009328,0.178683045238421,0.1847818686845335,0.2568918980993989,2.0440778732299805,1.6744434833526611,487,348,0.16666666666666669,0.08333333333333334,-0.3388459091555067,-0.15421165679786372,0.07833333333333332,0.0,0.0,-3.596577821473502
SHP-77,Pemigatinib,0.049999999999999996,0.0,0.0,0.5833333333333333,0.6333333333333333,-0.19166666666666668,0.0,0.4,0.825,0.6333333333333333,0.6666666666666666,0.5133333333333333,0.1533333333333333,3.5153824622587615e-05,0.0002870166829476,0.1091155887846774,0.0186928083321383,0.6467408675347541,1.3291451930999756,1.346725583076477,154,113,0.0,0.0,-0.4795337995337996,-0.74,0.4333333333333334,0.41666666666666674,0.17500000000000004,-4.454027418236604
SHP-77,Pimitespib,-0.06666666666666667,0.0,0.2,0.8666666666666666,0.8,0.2166666666666667,0.2,0.0,0.5833333333333333,0.8,0.6155778894472361,0.5,0.1155778894472361,-0.0001098224311135,0.0003024879842996,-0.5700159125357365,-0.02705491188168,0.7372095091346371,1.6975468397140503,1.616915225982666,52,66,0.0,0.0,-0.91991341991342,-0.4333333333333333,0.1,0.13333333333333341,0.41666666666666674,-8.0
SHP-77,Pralsetinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7938144329896907,0.5206185567010309,0.2731958762886598,0.0003839741234615,0.0012545894727938,0.2343358074957033,0.1114055716541644,0.4548589980864578,2.1556358337402344,2.2695508003234863,73,62,-0.6027777777777777,-0.6284848484848485,-0.6728978754850001,-0.5583987163567425,-0.4,0.0,0.0,-3.4156980423422247
SHP-77,RMC-6236,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.91,0.5883333333333334,0.3216666666666666,0.0003365439414564,0.0017835966414875,0.158736615941334,0.227288501583933,0.1917315568402496,2.468782424926758,1.968006491661072,550,318,-0.7491890054390055,-0.8410483870967742,-0.2520973782771536,-0.09748538011695906,-0.42290909090909096,0.0,0.0,-3.4729582233088023
SHP-77,Ralimetinib dimesylate,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.9,0.9,0.7383333333333333,0.5216666666666666,0.2166666666666666,1.0817767421637353e-05,0.0004309105169441,0.0244896417198365,0.0075113429437527,0.49978221028762,1.3756954669952393,1.4450663328170776,219,138,0.0,0.0,-0.7508730158730159,-0.8395448179271708,0.23333333333333334,0.09999999999999998,0.09999999999999998,-4.965862359978934
SHP-77,Regorafenib,0.33333333333333337,0.6,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.775,0.525,0.25,0.0001960062628818,0.0008430727343592,0.1886346114225265,0.0967774653801504,0.4086137880869562,1.8881922960281368,1.6287615299224854,160,135,-0.1,-0.18333333333333335,0.0007604302048239197,-0.00013870341974906095,-0.1,0.33333333333333337,0.0,-3.707730051645811
SHP-77,SBI-0640756,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7096153846153846,0.573076923076923,0.1365384615384616,6.505393248517067e-05,0.0005278024098111,0.109729672846538,0.0285801255943814,0.542308065696401,1.557345271110535,1.6364004611968994,98,90,0.1,0.1,-0.3837973137973138,-0.6171672771672772,0.4,0.0,0.0,-4.186726445374661
SHP-77,Sapanisertib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.86,0.5266666666666666,0.3333333333333333,0.0001804177785137,0.0011964765894744,0.1310324035803316,0.1378417857829836,0.2413053456065138,1.9940534830093384,1.76366126537323,676,294,-0.4818181818181818,-0.38,-0.4083161731449704,-0.12798051373679054,-0.5303174603174604,0.0,0.0,-3.7437206689561524
SHP-77,Sonidegib,0.3031868131868132,0.2,0.0,0.13205128205128203,0.4352380952380952,0.3734397193220723,0.2,0.0,0.06179837591602294,0.4352380952380952,0.6829268292682927,0.5284552845528455,0.1544715447154472,,,,,,,,0,0,-0.13333333333333336,-0.1,-0.04433639548670172,-0.025081936284311056,-0.02,0.867948717948718,0.938201624083977,
SHP-77,TAK-733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9216666666666666,0.6466666666666666,0.275,0.0001947465003468,0.0017463498334917,0.1003280965255813,0.092996709214371,0.2530642735785643,2.358560800552368,2.2167744636535645,120,113,0.0,0.0,-0.9842245903737841,-0.9848325647937646,-0.25,0.0,0.0,-3.7105303379877705
SHP-77,TAK-901,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9483333333333334,0.9233333333333332,0.025,0.0006274319460822,0.0061320325152741,0.0928227302132072,0.3517492446069655,0.0920303907542139,3.935636758804321,3.843574523925781,548,213,-0.4891065456282848,-0.4891065456282848,-0.9891304347826086,-0.9891304347826086,-0.30570048309178743,0.0,0.0,-3.2024333727055194
SHP-77,Temuterkib,0.2,0.4,0.0,0.8,1.0,0.0,0.0,0.0,1.0,1.0,0.7683333333333333,0.5066666666666666,0.2616666666666667,-6.979895891466489e-05,0.0004104893240663,-0.2048750597440096,-0.0450831477930375,0.4534988042807201,1.3172446489334106,1.3739397525787354,281,163,-0.07666666666666666,-0.06,-0.373992673992674,-0.9577548972766363,0.006666666666666665,0.19999999999999996,0.0,-8.0
SHP-77,Tomivosertib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7466666666666667,0.58,0.1666666666666667,0.000235657467662,0.0007248682694302,0.2453421689411723,0.1116979867423051,0.4585576117214609,1.539585828781128,1.8465676307678225,124,134,-0.2,-0.4,-0.21868530020703933,-0.12568290585531966,-0.5666666666666667,0.0,0.0,-3.627718793489692
SHP-77,Torkinib,0.1,0.2,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.6441176470588236,0.5323529411764706,0.1117647058823529,,,,,,,,0,0,-0.5666666666666667,-0.6480952380952381,-0.4715697346132129,-0.31212121212121213,-0.29978392952077165,0.09999999999999998,0.0,
SHP-77,Trametinib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.935,0.52,0.415,0.0002243381588616,0.0019708429152766,0.1021957420754872,0.1435287020658811,0.178903709033024,2.5252127647399902,2.1142210960388184,324,221,-0.8878427128427129,-0.892862137862138,-0.22812975867853919,-0.1508939527511376,-0.9226515151515151,0.0,0.0,-3.6490968486928965
SHP-77,Tubulin inhibitor 6,0.3047619047619048,0.4,0.0,0.6952380952380952,1.0,0.2,0.4,0.0,0.8,1.0,0.6416666666666667,0.5016666666666667,0.14,7.898540287796e-07,0.0002708881731248,0.0029073165653287,0.0022161786961621,0.6679478542573297,1.4296449422836304,1.3550609350204468,108,99,0.0,0.0,-0.22587301587301586,-0.6147619047619048,0.2866666666666667,0.3047619047619048,0.19999999999999996,-6.102453162321047
SHP-77,Tucatinib,-0.13333333333333336,0.0,0.2,0.9,0.7666666666666666,-0.1,0.0,0.2,0.8666666666666666,0.7666666666666666,0.6916666666666667,0.5349999999999999,0.1566666666666667,0.0001001363063955,0.000417583867804,0.1934178179368046,0.0558357922713219,0.5584148589554553,1.429744839668274,1.405511498451233,158,167,0.008333333333333321,0.01794871794871794,0.0001785714285714224,-0.03315915565915565,0.43813117699910153,0.09999999999999998,0.13333333333333341,-3.999408431926892
SHP-77,ULK-101,0.0,0.0,0.0,1.0,1.0,0.2,0.4,0.0,0.8,1.0,0.6325966850828729,0.505524861878453,0.1270718232044199,1.6964385253635958e-05,0.0004570948218719,0.0357853723725708,0.005658007585926,0.6332772687240491,1.7044156789779663,1.6726640462875366,69,64,-0.3,-0.25,-0.6966392090433011,-0.6927777777777778,0.10652014652014652,0.0,0.19999999999999996,-4.770461873466018
SHP-77,Vemurafenib,0.16,0.2,0.0,0.8400000000000001,1.0,0.1,0.2,0.0,0.9,1.0,0.8383333333333334,0.5383333333333333,0.3,0.0002782735300974,0.0012935176905658,0.1770422982640374,0.1632186153164252,0.2825572604310519,2.1370961666107178,1.8356165885925293,277,197,0.0,0.0,-0.3376911976911977,-0.25935914247273273,-0.13333333333333336,0.15999999999999992,0.09999999999999998,-3.555528102610859
SHP-77,Volasertib,0.33333333333333337,0.6,0.0,0.4666666666666666,0.8,0.2,0.4,0.0,0.6,0.8,0.6607843137254902,0.5,0.1607843137254901,0.0002044511105244,0.0003088103400336,0.3983371638414196,0.0755381941591837,0.7312842794003025,1.5236780643463137,1.52239990234375,101,76,0.7768397120121259,0.8270634920634921,-0.00466143986732222,-0.010187728937728919,0.14006622831101012,0.5333333333333334,0.4,-3.6894105261303882
SHP-77,XRK3F2,0.0,0.0,0.0,1.0,1.0,0.1,0.2,0.0,0.9,1.0,0.86,0.535,0.3249999999999999,0.0003667238064938,0.001654508885824,0.1814357188500028,0.2046184347610253,0.2443043472754545,2.4152753353118896,1.9603251218795776,315,166,0.108008658008658,0.0765800865800866,-0.26497002997003,-0.15746473956151377,0.03339688089688092,0.0,0.09999999999999998,-3.4356608961662154
SHP-77,c-Kit-IN-1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9483333333333334,0.62,0.3283333333333333,0.0002342228451096,0.0020395976801713,0.1030085015530189,0.0973581059999309,0.2501406077298396,2.5460569858551025,2.407780647277832,85,99,0.0,0.0,-0.9837052648891064,-0.984311633673941,0.06666666666666667,0.0,0.0,-3.63037074794354
SHP-77,olaparib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7366666666666667,0.5216666666666667,0.2149999999999999,0.0001137774887158,0.0005052584482149,0.1837978733188717,0.0656702321179905,0.4921356209007841,1.4471197128295898,1.5203979015350342,172,150,0.14166666666666666,0.11777777777777779,-0.02018932494342334,-0.01099662236805932,0.05120554282318988,0.0,0.0,-3.943943656162435
SHP-77,palbociclib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.835,0.5700000000000001,0.2649999999999999,0.0003639690060582,0.0010730127700501,0.253287141221755,0.1432247928914011,0.4168929623360851,2.1273531913757324,1.841040015220642,109,111,-0.1,-0.3,-0.2132352941176471,-0.30990196078431376,-0.616984126984127,0.0,0.0,-3.438935597315222
SHP-77,venetoclax,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9570815450643776,0.5622317596566524,0.3948497854077253,,,,,,,,0,0,0.0,-0.1,-0.9860306741514536,-0.9862983257229831,-0.4,0.0,0.0,
SHP-77,vincristine,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8717277486910995,0.5863874345549738,0.2853403141361257,8.076560140276948e-05,0.0016733854698638,0.0460425574089538,0.0266474311344181,0.3345520093556613,2.4816818237304688,2.30025315284729,57,77,0.0,0.0,-0.8824969308458496,-0.7476911519852696,-0.7432274247491639,0.0,0.0,-4.0927735687036995
SK-MEL-2,4EGI-1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7783333333333333,0.5549999999999999,0.2233333333333333,0.0006596878067486,0.0005600475188758,0.5408450447320604,0.3500058370755322,0.6114721530553842,1.403844118118286,1.6728830337524414,304,90,0.0,-0.1,-0.37714819726953197,-0.4023512837736976,-0.45,0.0,0.0,-3.18066154306937
SK-MEL-2,9-ING-41,0.33333333333333337,0.6,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.7583333333333333,0.5483333333333333,0.2099999999999999,0.000130625299385,0.0004844170270694,0.2123842437609709,0.177008422936082,0.3248469557953903,1.2530218362808228,1.235774040222168,786,446,0.0,0.1,-0.37956349206349205,-0.4630952380952381,0.03333333333333334,0.33333333333333337,0.0,-3.8839727011679948
SK-MEL-2,APTO-253,-0.06666666666666667,0.0,0.2,0.8166666666666667,0.75,-0.016666666666666663,0.0,0.0,0.7666666666666666,0.75,0.6983333333333334,0.5283333333333333,0.17,7.413934872602113e-05,0.0002613774423177,0.2209706062560638,0.0985279395042914,0.4693005019641393,1.0377124547958374,1.006366729736328,470,245,-0.13333333333333336,-0.016666666666666663,-0.553968253968254,-0.3,-0.09476190476190477,0.18333333333333335,0.2333333333333334,-4.12995123333124
SK-MEL-2,AT7519,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6866666666666666,0.5183333333333333,0.1683333333333333,3.156694211712521e-05,0.0003347065454969,0.0861840760649953,0.0363600734155944,0.4163493156999047,1.087852954864502,1.1775871515274048,281,173,0.0,0.0,0.10000000000000002,0.09658008658008659,0.0,0.0,0.0,-4.500767486083054
SK-MEL-2,AZD-7648,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8853658536585366,0.6,0.2853658536585366,0.0005020028031948,0.0014954381932814,0.2513229697800482,0.2445984124310477,0.3157782954869059,2.1205263137817383,2.198405742645264,121,70,0.0,0.0,-0.9853354709826826,-0.9847086247086247,0.0,0.0,0.0,-3.299293857738179
SK-MEL-2,AZD-8055,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8533333333333334,0.5933333333333333,0.2600000000000001,9.845377870887104e-05,0.0007774646031773,0.1124006308634096,0.1070773009213479,0.2510695315453447,1.4411194324493408,1.609467625617981,420,156,0.0,0.0,-0.035688228629405114,-0.03249328286092994,0.13333333333333336,0.0,0.0,-4.006767610750663
SK-MEL-2,AZD1390,0.0,0.0,0.0,1.0,1.0,0.13333333333333336,0.2,0.0,0.8666666666666666,1.0,0.7633333333333333,0.505,0.2583333333333333,0.0003155635100685,0.0005198224551147,0.3777457644973946,0.2117627322683506,0.4869732105312832,1.23218035697937,1.6135621070861816,297,91,0.0,0.0,-0.9640896976380848,-0.32198361823361826,-0.03309523809523808,0.0,0.13333333333333341,-3.5009132218507966
SK-MEL-2,AZD2858,0.010389610389610383,0.0,0.0,0.48484848484848486,0.49523809523809526,0.033015873015873,0.0,0.0,0.46222222222222226,0.49523809523809526,0.7028301886792453,0.6155660377358491,0.0872641509433962,-1.3013880298886868e-05,0.0003230513461555,-0.0419751860083431,-0.0063423761144689,0.5649865999663126,1.2159206867218018,1.3592889308929443,103,90,0.0,0.0,-0.008636363636363623,0.15809523809523812,0.1,0.5151515151515151,0.5377777777777777,-8.0
SK-MEL-2,Abemaciclib,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8985239852398524,0.514760147601476,0.3837638376383764,0.0003535239414001,0.0017849947222405,0.1653125349854582,0.2150819620059685,0.2288020403601437,2.209990978240967,2.281341552734375,146,97,0.0,0.0,-0.9709243697478993,-0.9781083172147003,-0.38461538461538464,0.0,0.0,-3.4515811695166714
