cell_line,drug,n_per_arm,A_sup,A_unsup,G
AN3 CA,Afatinib,300,0.8233333333333334,0.605,0.21833333333333338
AN3 CA,Alpelisib,102,0.6372549019607843,0.5343137254901961,0.1029411764705882
AN3 CA,Anastrozole,287,0.5679442508710801,0.5487804878048781,0.019163763066202044
AN3 CA,BAY1125976,259,0.8243243243243243,0.581081081081081,0.2432432432432433
AN3 CA,BI-3406,300,0.7183333333333334,0.525,0.19333333333333336
AN3 CA,BI-78D3,300,0.6666666666666666,0.5816666666666667,0.08499999999999996
AN3 CA,Belumosudil (mesylate),195,0.6897435897435897,0.5897435897435898,0.09999999999999998
AN3 CA,Belzutifan,205,0.7439024390243902,0.5975609756097561,0.14634146341463417
AN3 CA,Bentamapimod,264,0.7140151515151515,0.5871212121212122,0.12689393939393934
AN3 CA,Bimiralisib,156,0.7724358974358975,0.5352564102564102,0.23717948717948723
AN3 CA,Binimetinib,119,0.7563025210084033,0.5504201680672269,0.2058823529411764
AN3 CA,Brivudine,195,0.8461538461538461,0.5102564102564102,0.3358974358974359
AN3 CA,CP21R7,160,0.659375,0.559375,0.10000000000000009
AN3 CA,Capivasertib,122,0.5614754098360656,0.5532786885245902,0.008196721311475419
AN3 CA,Capmatinib,164,0.725609756097561,0.5152439024390244,0.21036585365853655
AN3 CA,Celecoxib,271,0.5811808118081181,0.5682656826568265,0.01291512915129156
AN3 CA,DT-061,176,0.6306818181818182,0.5710227272727273,0.05965909090909094
AN3 CA,DTP3,115,0.5739130434782609,0.508695652173913,0.0652173913043479
AN3 CA,Dabrafenib,300,0.7616666666666667,0.605,0.15666666666666673
AN3 CA,ERK5-IN-2,300,0.8316666666666667,0.5783333333333334,0.2533333333333333
AN3 CA,ETC-206,276,0.5978260869565217,0.5887681159420289,0.009057971014492794
AN3 CA,EX229,117,0.7948717948717948,0.5,0.2948717948717948
AN3 CA,Elimusertib hydrochloride,147,0.7993197278911565,0.5238095238095238,0.2755102040816326
AN3 CA,Encorafenib,300,0.815,0.6566666666666667,0.15833333333333321
AN3 CA,Erdafitinib ,300,0.575,0.5549999999999999,0.020000000000000018
AN3 CA,Everolimus,300,0.6033333333333334,0.5083333333333333,0.09500000000000008
AN3 CA,Futibatinib,145,0.6344827586206897,0.5482758620689655,0.0862068965517242
AN3 CA,Gemcitabine,294,0.608843537414966,0.5068027210884354,0.10204081632653061
AN3 CA,HI-TOPK-032,300,0.7283333333333334,0.5466666666666666,0.18166666666666675
AN3 CA,Hydroxyfasudil,113,0.6327433628318584,0.5486725663716814,0.08407079646017701
AN3 CA,Infigratinib,148,0.6486486486486487,0.5371621621621622,0.11148648648648651
AN3 CA,Ipatasertib,253,0.8221343873517787,0.5711462450592886,0.2509881422924901
AN3 CA,Irinotecan,300,0.62,0.5033333333333333,0.1166666666666667
AN3 CA,Ixazomib,257,0.6964980544747081,0.6089494163424125,0.08754863813229563
AN3 CA,LB-100,289,0.596885813148789,0.5553633217993079,0.04152249134948105
AN3 CA,LY2090314,300,0.67,0.635,0.03500000000000003
AN3 CA,Lapatinib ditosylate,300,0.5783333333333334,0.5616666666666666,0.01666666666666672
AN3 CA,MK-3903,164,0.7103658536585366,0.5396341463414634,0.1707317073170731
AN3 CA,MK-8353,137,0.5218978102189781,0.5109489051094891,0.010948905109488982
AN3 CA,ML264,300,0.7183333333333334,0.6116666666666667,0.10666666666666669
AN3 CA,Methylprednisolone succinate,300,0.5316666666666666,0.51,0.021666666666666612
AN3 CA,Minodronic acid,246,0.6239837398373984,0.5691056910569106,0.054878048780487854
AN3 CA,NG25,183,0.8387978142076503,0.5546448087431695,0.28415300546448086
AN3 CA,NVP-BHG712,209,0.6435406698564593,0.569377990430622,0.07416267942583732
AN3 CA,Oleic acid,252,0.5138888888888888,0.5694444444444444,-0.05555555555555558
AN3 CA,Oxaliplatin,198,0.5732323232323232,0.5328282828282829,0.04040404040404033
AN3 CA,PF-06260933,197,0.8375634517766497,0.5812182741116751,0.25634517766497456
AN3 CA,Paclitaxel,300,0.7783333333333333,0.6,0.17833333333333334
AN3 CA,Pemigatinib,119,0.6260504201680672,0.6008403361344538,0.025210084033613467
AN3 CA,Pimitespib,158,0.5949367088607594,0.5411392405063291,0.05379746835443033
AN3 CA,Pralsetinib,218,0.7018348623853211,0.5412844036697247,0.16055045871559637
AN3 CA,RMC-6236,300,0.855,0.6183333333333334,0.23666666666666658
AN3 CA,Ralimetinib dimesylate,234,0.6346153846153846,0.5769230769230769,0.05769230769230771
AN3 CA,Regorafenib,237,0.6603375527426161,0.5527426160337553,0.10759493670886078
AN3 CA,SBI-0640756,156,0.5993589743589743,0.5384615384615384,0.0608974358974359
AN3 CA,Sapanisertib,300,0.82,0.5433333333333333,0.2766666666666666
AN3 CA,TAK-733,300,0.8133333333333334,0.6033333333333334,0.20999999999999996
AN3 CA,TAK-901,200,0.965,0.5025,0.4625
AN3 CA,Temuterkib,300,0.7316666666666667,0.585,0.14666666666666672
AN3 CA,Tomivosertib,282,0.6648936170212766,0.5390070921985816,0.12588652482269502
AN3 CA,Trametinib,244,0.8401639344262295,0.5307377049180327,0.30942622950819676
AN3 CA,Tubulin inhibitor 6,188,0.6276595744680851,0.5452127659574468,0.08244680851063824
AN3 CA,Tucatinib,274,0.6094890510948905,0.5255474452554745,0.08394160583941601
AN3 CA,Vemurafenib,300,0.6433333333333333,0.5633333333333334,0.07999999999999996
AN3 CA,Volasertib,170,0.5705882352941176,0.5852941176470587,-0.014705882352941124
AN3 CA,XRK3F2,300,0.7166666666666667,0.6116666666666667,0.10499999999999998
AN3 CA,c-Kit-IN-1,230,0.7891304347826087,0.5173913043478261,0.2717391304347826
AN3 CA,olaparib,300,0.6683333333333333,0.55,0.11833333333333329
AN3 CA,palbociclib,220,0.6840909090909091,0.5704545454545454,0.11363636363636365
AN3 CA,venetoclax,202,0.8193069306930693,0.5717821782178217,0.24752475247524752
AN3 CA,vincristine,168,0.8273809523809523,0.5565476190476191,0.27083333333333326
AsPC-1,4EGI-1,300,0.8683333333333333,0.6716666666666666,0.19666666666666666
AsPC-1,9-ING-41,300,0.7416666666666667,0.5166666666666666,0.2250000000000001
AsPC-1,APTO-253,300,0.7616666666666667,0.54,0.22166666666666668
AsPC-1,AT7519,300,0.7366666666666667,0.5016666666666667,0.235
AsPC-1,AZD-7648,300,0.9216666666666666,0.8633333333333333,0.05833333333333335
AsPC-1,AZD-8055,300,0.9266666666666666,0.8833333333333333,0.043333333333333335
AsPC-1,AZD1390,300,0.81,0.5083333333333333,0.30166666666666675
AsPC-1,AZD2858,300,0.6866666666666666,0.5033333333333333,0.18333333333333335
AsPC-1,Abemaciclib,300,0.9433333333333334,0.7483333333333333,0.19500000000000006
AsPC-1,Adagrasib,300,0.68,0.5483333333333333,0.1316666666666667
AsPC-1,Afatinib,300,0.9583333333333334,0.9316666666666666,0.026666666666666727
AsPC-1,Alpelisib,300,0.9616666666666667,0.8966666666666666,0.06500000000000006
AsPC-1,Anastrozole,300,0.755,0.55,0.20499999999999996
AsPC-1,BAY1125976,300,0.935,0.8516666666666667,0.08333333333333337
AsPC-1,BI-3406,300,0.9533333333333334,0.9016666666666666,0.05166666666666675
AsPC-1,BI-78D3,300,0.7433333333333333,0.525,0.21833333333333327
AsPC-1,Belumosudil (mesylate),300,0.795,0.645,0.15000000000000002
AsPC-1,Belzutifan,300,0.91,0.5016666666666667,0.4083333333333333
AsPC-1,Bentamapimod,300,0.8216666666666667,0.6183333333333334,0.20333333333333325
AsPC-1,Bimiralisib,300,0.9683333333333334,0.9133333333333333,0.05500000000000005
AsPC-1,Binimetinib,300,0.9533333333333334,0.9233333333333333,0.030000000000000027
AsPC-1,Bortezomib,300,0.9833333333333333,0.9483333333333334,0.03499999999999992
AsPC-1,Brivudine,300,0.975,0.9016666666666666,0.07333333333333336
AsPC-1,CP21R7,300,0.7233333333333334,0.52,0.20333333333333337
AsPC-1,Capivasertib,300,0.73,0.52,0.20999999999999996
AsPC-1,Capmatinib,300,0.9333333333333333,0.88,0.053333333333333344
AsPC-1,Celecoxib,300,0.72,0.5700000000000001,0.1499999999999999
AsPC-1,DT-061,300,0.7983333333333333,0.5833333333333334,0.21499999999999997
AsPC-1,DTP3,300,0.8583333333333333,0.68,0.17833333333333323
AsPC-1,Dabrafenib,300,0.825,0.5433333333333333,0.2816666666666666
AsPC-1,ERK5-IN-2,300,0.8283333333333334,0.5966666666666667,0.2316666666666667
AsPC-1,ETC-206,300,0.735,0.56,0.17499999999999993
AsPC-1,EX229,300,0.9416666666666667,0.7633333333333333,0.17833333333333334
AsPC-1,Elimusertib hydrochloride,300,0.9633333333333334,0.9266666666666666,0.036666666666666736
AsPC-1,Encorafenib,300,0.8983333333333333,0.7316666666666667,0.16666666666666663
AsPC-1,Erdafitinib ,300,0.755,0.5833333333333334,0.17166666666666663
AsPC-1,Everolimus,300,0.74,0.5349999999999999,0.20500000000000007
AsPC-1,Futibatinib,300,0.8466666666666667,0.6599999999999999,0.18666666666666676
AsPC-1,GSK1059615,300,0.925,0.8066666666666666,0.1183333333333334
AsPC-1,Gemcitabine,300,0.7133333333333334,0.505,0.20833333333333337
AsPC-1,HI-TOPK-032,300,0.92,0.7083333333333333,0.21166666666666678
AsPC-1,Hydroxyfasudil,300,0.7383333333333333,0.6599999999999999,0.07833333333333337
AsPC-1,IQ 1,300,0.855,0.6333333333333333,0.22166666666666668
AsPC-1,Infigratinib,300,0.8633333333333333,0.5333333333333333,0.32999999999999996
AsPC-1,Ipatasertib,300,0.8383333333333334,0.5,0.3383333333333334
AsPC-1,Irinotecan,300,0.7416666666666667,0.51,0.2316666666666667
AsPC-1,Ixazomib,300,0.895,0.6133333333333333,0.28166666666666673
AsPC-1,LB-100,300,0.7016666666666667,0.5016666666666667,0.19999999999999996
AsPC-1,LJI308,300,0.7366666666666667,0.5716666666666667,0.16500000000000004
AsPC-1,LY-2584702 (tosylate salt),219,0.7876712328767124,0.5273972602739726,0.26027397260273977
AsPC-1,LY2090314,300,0.7566666666666667,0.5666666666666667,0.19000000000000006
AsPC-1,Lapatinib ditosylate,300,0.7483333333333333,0.55,0.19833333333333325
AsPC-1,MK-3903,300,0.8766666666666667,0.635,0.2416666666666667
AsPC-1,MK-8353,300,0.7166666666666667,0.5516666666666667,0.16499999999999992
AsPC-1,ML264,300,0.7933333333333333,0.5449999999999999,0.2483333333333334
AsPC-1,Methylprednisolone succinate,300,0.7033333333333334,0.5033333333333334,0.19999999999999996
AsPC-1,Minodronic acid,300,0.7516666666666667,0.5533333333333333,0.19833333333333336
AsPC-1,NG25,300,0.9466666666666667,0.8616666666666667,0.08499999999999996
AsPC-1,NVP-BHG712,300,0.8133333333333334,0.555,0.2583333333333333
AsPC-1,OTS514,300,0.8333333333333334,0.6416666666666667,0.19166666666666665
AsPC-1,Oleic acid,300,0.7266666666666667,0.5383333333333333,0.18833333333333335
AsPC-1,Oxaliplatin,300,0.7283333333333334,0.51,0.21833333333333338
AsPC-1,PF-06260933,300,0.7866666666666666,0.6616666666666666,0.125
AsPC-1,PH-797804,300,0.8683333333333333,0.5283333333333333,0.33999999999999997
AsPC-1,Paclitaxel,300,0.8816666666666667,0.6416666666666667,0.24
AsPC-1,Pemigatinib,300,0.7816666666666666,0.5833333333333333,0.19833333333333336
AsPC-1,Pimitespib,300,0.7183333333333334,0.52,0.19833333333333336
AsPC-1,Pralsetinib,300,0.8516666666666667,0.53,0.32166666666666666
AsPC-1,RMC-6236,300,0.965,0.8816666666666667,0.08333333333333326
AsPC-1,Ralimetinib dimesylate,300,0.81,0.515,0.29500000000000004
AsPC-1,Regorafenib,300,0.8583333333333333,0.7283333333333333,0.13
AsPC-1,SBI-0640756,300,0.8,0.6066666666666667,0.19333333333333336
AsPC-1,Sapanisertib,300,0.9183333333333333,0.745,0.17333333333333334
AsPC-1,Sonidegib,299,0.8043478260869565,0.5568561872909699,0.24749163879598668
AsPC-1,TAK-733,300,0.9583333333333334,0.8683333333333333,0.09000000000000008
AsPC-1,TAK-901,300,0.985,0.8066666666666666,0.17833333333333334
AsPC-1,Temuterkib,300,0.7883333333333333,0.5900000000000001,0.19833333333333325
AsPC-1,Tomivosertib,300,0.7766666666666666,0.62,0.15666666666666662
AsPC-1,Torkinib,300,0.735,0.565,0.17000000000000004
AsPC-1,Trametinib,300,0.9783333333333334,0.96,0.018333333333333424
AsPC-1,Tubulin inhibitor 6,300,0.745,0.5066666666666667,0.23833333333333329
AsPC-1,Tucatinib,300,0.7516666666666667,0.54,0.21166666666666667
AsPC-1,ULK-101,300,0.7933333333333333,0.535,0.2583333333333333
AsPC-1,Vemurafenib,300,0.8616666666666667,0.8316666666666667,0.030000000000000027
AsPC-1,Volasertib,300,0.75,0.5016666666666667,0.2483333333333333
AsPC-1,XRK3F2,300,0.9183333333333333,0.8433333333333334,0.07499999999999996
AsPC-1,c-Kit-IN-1,300,0.9366666666666666,0.8166666666666667,0.12
AsPC-1,olaparib,300,0.7683333333333333,0.5933333333333333,0.17500000000000004
AsPC-1,palbociclib,300,0.8933333333333333,0.7466666666666666,0.14666666666666672
AsPC-1,venetoclax,300,0.965,0.925,0.039999999999999925
AsPC-1,vincristine,300,0.8183333333333334,0.5866666666666667,0.2316666666666667
BT-474,4EGI-1,300,0.8216666666666667,0.545,0.2766666666666666
BT-474,9-ING-41,300,0.7916666666666666,0.5683333333333334,0.22333333333333327
BT-474,APTO-253,300,0.6933333333333334,0.535,0.15833333333333333
BT-474,AT7519,300,0.7233333333333334,0.5266666666666666,0.19666666666666677
BT-474,AZD-7648,300,0.8633333333333333,0.505,0.3583333333333333
BT-474,AZD-8055,300,0.8966666666666666,0.63,0.2666666666666666
BT-474,AZD1390,300,0.8033333333333333,0.5033333333333334,0.29999999999999993
BT-474,AZD2858,300,0.6666666666666666,0.54,0.1266666666666666
BT-474,Abemaciclib,300,0.9116666666666666,0.6633333333333333,0.2483333333333333
BT-474,Adagrasib,300,0.6383333333333333,0.5633333333333334,0.07499999999999996
BT-474,Afatinib,300,0.9433333333333334,0.71,0.2333333333333334
BT-474,Alpelisib,300,0.8966666666666666,0.5883333333333334,0.30833333333333324
BT-474,Anastrozole,300,0.715,0.525,0.18999999999999995
BT-474,BAY1125976,300,0.9416666666666667,0.7566666666666666,0.18500000000000005
BT-474,BI-3406,300,0.9166666666666666,0.5466666666666666,0.37
BT-474,BI-78D3,300,0.7166666666666667,0.5083333333333333,0.20833333333333337
BT-474,Belumosudil (mesylate),300,0.75,0.5433333333333333,0.20666666666666667
BT-474,Belzutifan,300,0.8633333333333333,0.5866666666666667,0.2766666666666666
BT-474,Bentamapimod,300,0.8083333333333333,0.5233333333333333,0.28500000000000003
BT-474,Bimiralisib,300,0.9366666666666666,0.8,0.1366666666666666
BT-474,Binimetinib,300,0.8683333333333333,0.5716666666666667,0.29666666666666663
BT-474,Bortezomib,300,0.9383333333333334,0.8733333333333333,0.06500000000000006
BT-474,Brivudine,300,0.9266666666666666,0.51,0.41666666666666663
BT-474,CP21R7,300,0.6833333333333333,0.5516666666666666,0.1316666666666667
BT-474,Capivasertib,300,0.6883333333333334,0.53,0.15833333333333333
BT-474,Capmatinib,300,0.845,0.5183333333333333,0.32666666666666666
BT-474,Celecoxib,300,0.6433333333333333,0.5183333333333333,0.125
BT-474,DT-061,300,0.74,0.5383333333333333,0.20166666666666666
BT-474,DTP3,300,0.82,0.5116666666666667,0.30833333333333324
BT-474,Dabrafenib,300,0.8316666666666667,0.575,0.2566666666666667
BT-474,ERK5-IN-2,300,0.8933333333333333,0.5416666666666666,0.3516666666666667
BT-474,ETC-206,300,0.6483333333333333,0.5133333333333333,0.135
BT-474,EX229,300,0.9183333333333333,0.5483333333333333,0.37
BT-474,Elimusertib hydrochloride,300,0.8983333333333333,0.5033333333333333,0.395
BT-474,Encorafenib,300,0.8833333333333333,0.6533333333333333,0.22999999999999998
BT-474,Erdafitinib ,300,0.705,0.525,0.17999999999999994
BT-474,Everolimus,300,0.7483333333333333,0.5116666666666667,0.23666666666666658
BT-474,Futibatinib,300,0.77,0.51,0.26
BT-474,GSK1059615,300,0.9333333333333333,0.8333333333333334,0.09999999999999998
BT-474,Gemcitabine,300,0.7416666666666667,0.53,0.21166666666666667
BT-474,HI-TOPK-032,300,0.865,0.5866666666666667,0.2783333333333333
BT-474,Hydroxyfasudil,300,0.725,0.5283333333333333,0.19666666666666666
BT-474,IQ 1,300,0.825,0.6116666666666667,0.21333333333333326
BT-474,Infigratinib,300,0.82,0.6583333333333333,0.16166666666666663
BT-474,Ipatasertib,300,0.845,0.5233333333333333,0.32166666666666666
BT-474,Irinotecan,300,0.79,0.515,0.275
BT-474,Ixazomib,300,0.8466666666666667,0.5616666666666666,0.28500000000000003
BT-474,LB-100,300,0.6266666666666667,0.5316666666666667,0.09499999999999997
BT-474,LJI308,300,0.6983333333333334,0.555,0.1433333333333333
BT-474,LY-2584702 (tosylate salt),211,0.7417061611374408,0.580568720379147,0.16113744075829384
BT-474,LY2090314,300,0.6966666666666667,0.5166666666666667,0.17999999999999994
BT-474,Lapatinib ditosylate,300,0.8216666666666667,0.5316666666666667,0.2899999999999999
BT-474,MK-3903,300,0.8616666666666667,0.5616666666666666,0.30000000000000004
BT-474,MK-8353,300,0.7433333333333333,0.5616666666666666,0.18166666666666664
BT-474,ML264,300,0.8283333333333334,0.5533333333333333,0.275
BT-474,Methylprednisolone succinate,300,0.6616666666666666,0.5633333333333334,0.09833333333333327
BT-474,Minodronic acid,300,0.71,0.5166666666666666,0.19333333333333336
BT-474,NG25,300,0.925,0.7416666666666667,0.18333333333333335
BT-474,NVP-BHG712,300,0.75,0.5116666666666667,0.23833333333333329
BT-474,OTS514,300,0.7666666666666667,0.5133333333333333,0.2533333333333334
BT-474,Oleic acid,300,0.6933333333333334,0.53,0.16333333333333333
BT-474,Oxaliplatin,300,0.7433333333333333,0.5116666666666667,0.23166666666666658
BT-474,PF-06260933,300,0.8766666666666667,0.76,0.1166666666666667
BT-474,PH-797804,300,0.9566666666666667,0.8433333333333333,0.1133333333333334
BT-474,Paclitaxel,300,0.8416666666666667,0.54,0.30166666666666664
BT-474,Pemigatinib,300,0.8216666666666667,0.5683333333333334,0.2533333333333333
BT-474,Pimitespib,300,0.685,0.5233333333333333,0.16166666666666674
BT-474,Pralsetinib,300,0.8883333333333333,0.525,0.3633333333333333
BT-474,RMC-6236,300,0.9083333333333333,0.5549999999999999,0.3533333333333334
BT-474,Ralimetinib dimesylate,300,0.7966666666666666,0.54,0.2566666666666666
BT-474,Regorafenib,300,0.8083333333333333,0.5316666666666667,0.2766666666666666
BT-474,SBI-0640756,300,0.715,0.55,0.16499999999999992
BT-474,Sapanisertib,300,0.9183333333333333,0.6016666666666667,0.31666666666666665
BT-474,Sonidegib,300,0.725,0.5066666666666666,0.21833333333333338
BT-474,TAK-733,300,0.895,0.525,0.37
BT-474,TAK-901,300,0.9683333333333334,0.8833333333333333,0.08500000000000008
BT-474,Temuterkib,300,0.7683333333333333,0.5233333333333333,0.245
BT-474,Tomivosertib,300,0.78,0.7216666666666667,0.05833333333333335
BT-474,Torkinib,300,0.7116666666666667,0.5183333333333333,0.19333333333333336
BT-474,Trametinib,300,0.9283333333333333,0.7366666666666667,0.19166666666666665
BT-474,Tubulin inhibitor 6,300,0.69,0.5366666666666666,0.15333333333333332
BT-474,Tucatinib,300,0.8983333333333333,0.5366666666666666,0.3616666666666667
BT-474,ULK-101,300,0.7783333333333333,0.5466666666666666,0.2316666666666667
BT-474,Vemurafenib,300,0.8066666666666666,0.565,0.2416666666666667
BT-474,Volasertib,300,0.7216666666666667,0.52,0.20166666666666666
BT-474,XRK3F2,300,0.8483333333333334,0.6083333333333333,0.2400000000000001
BT-474,c-Kit-IN-1,300,0.8683333333333333,0.55,0.31833333333333325
BT-474,olaparib,300,0.7383333333333333,0.5266666666666666,0.21166666666666667
BT-474,palbociclib,300,0.78,0.6166666666666667,0.16333333333333333
BT-474,venetoclax,300,0.935,0.5583333333333333,0.3766666666666667
BT-474,vincristine,300,0.8666666666666667,0.6616666666666666,0.20500000000000007
C-33 A,4EGI-1,300,0.7033333333333334,0.5066666666666666,0.19666666666666677
C-33 A,9-ING-41,300,0.6633333333333333,0.57,0.09333333333333338
C-33 A,APTO-253,300,0.6366666666666667,0.5116666666666667,0.125
C-33 A,AT7519,300,0.5616666666666666,0.5216666666666667,0.039999999999999925
