cell_line,drug,n_per_arm,A_sup,A_unsup
AsPC-1,EX229,300,0.9416666666666668,0.7633333333333333
AsPC-1,Elimusertib hydrochloride,300,0.9633333333333334,0.9266666666666666
AsPC-1,Encorafenib,300,0.8983333333333333,0.7316666666666667
AsPC-1,Erdafitinib ,300,0.755,0.5833333333333334
AsPC-1,Everolimus,300,0.74,0.5349999999999999
AsPC-1,Futibatinib,300,0.8466666666666667,0.6599999999999999
AsPC-1,GSK1059615,300,0.925,0.8066666666666666
AsPC-1,Gemcitabine,300,0.7133333333333334,0.505
AsPC-1,HI-TOPK-032,300,0.92,0.7083333333333333
AsPC-1,Hydroxyfasudil,300,0.7383333333333333,0.6599999999999999
AsPC-1,IQ 1,300,0.855,0.6333333333333333
AsPC-1,Infigratinib,300,0.8633333333333333,0.5333333333333333
AsPC-1,Ipatasertib,300,0.8383333333333334,0.5
AsPC-1,Irinotecan,300,0.7416666666666667,0.51
AsPC-1,Ixazomib,300,0.895,0.6133333333333333
AsPC-1,LB-100,300,0.7016666666666667,0.5016666666666667
AsPC-1,LJI308,300,0.7366666666666667,0.5716666666666667
AsPC-1,LY-2584702 (tosylate salt),219,0.7876712328767124,0.5273972602739726
AsPC-1,LY2090314,300,0.7566666666666667,0.5666666666666667
AsPC-1,Lapatinib ditosylate,300,0.7483333333333333,0.55
AsPC-1,MK-3903,300,0.8766666666666667,0.635
AsPC-1,MK-8353,300,0.7166666666666667,0.5516666666666667
AsPC-1,ML264,300,0.7933333333333333,0.5449999999999999
AsPC-1,Methylprednisolone succinate,300,0.7033333333333334,0.5033333333333334
AsPC-1,Minodronic acid,300,0.7516666666666667,0.5533333333333333
AsPC-1,NG25,300,0.9466666666666668,0.8616666666666667
AsPC-1,NVP-BHG712,300,0.8133333333333334,0.555
AsPC-1,OTS514,300,0.8333333333333334,0.6416666666666667
AsPC-1,Oleic acid,300,0.7266666666666667,0.5383333333333333
AsPC-1,Oxaliplatin,300,0.7283333333333334,0.51
AsPC-1,PF-06260933,300,0.7866666666666666,0.6616666666666666
AsPC-1,PH-797804,300,0.8683333333333333,0.5283333333333333
AsPC-1,Paclitaxel,300,0.8816666666666667,0.6416666666666667
AsPC-1,Pemigatinib,300,0.7816666666666666,0.5833333333333333
AsPC-1,Pimitespib,300,0.7183333333333334,0.52
AsPC-1,Pralsetinib,300,0.8516666666666667,0.53
AsPC-1,RMC-6236,300,0.965,0.8816666666666667
AsPC-1,Ralimetinib dimesylate,300,0.81,0.515
AsPC-1,Regorafenib,300,0.8583333333333333,0.7283333333333333
AsPC-1,SBI-0640756,300,0.8,0.6066666666666667
AsPC-1,Sapanisertib,300,0.9183333333333332,0.745
AsPC-1,Sonidegib,299,0.8043478260869565,0.5568561872909699
AsPC-1,TAK-733,300,0.9583333333333334,0.8683333333333333
AsPC-1,TAK-901,300,0.985,0.8066666666666666
AsPC-1,Temuterkib,300,0.7883333333333333,0.5900000000000001
AsPC-1,Tomivosertib,300,0.7766666666666666,0.62
AsPC-1,Torkinib,300,0.735,0.565
AsPC-1,Trametinib,300,0.9783333333333334,0.96
AsPC-1,Tubulin inhibitor 6,300,0.745,0.5066666666666667
AsPC-1,Tucatinib,300,0.7516666666666667,0.54
AsPC-1,ULK-101,300,0.7933333333333333,0.535
AsPC-1,Vemurafenib,300,0.8616666666666667,0.8316666666666667
AsPC-1,Volasertib,300,0.75,0.5016666666666667
AsPC-1,XRK3F2,300,0.9183333333333332,0.8433333333333334
AsPC-1,c-Kit-IN-1,300,0.9366666666666666,0.8166666666666667
AsPC-1,olaparib,300,0.7683333333333333,0.5933333333333333
AsPC-1,palbociclib,300,0.8933333333333333,0.7466666666666666
AsPC-1,venetoclax,300,0.965,0.925
AsPC-1,vincristine,300,0.8183333333333334,0.5866666666666667
BT-474,4EGI-1,300,0.8216666666666667,0.545
BT-474,9-ING-41,300,0.7916666666666666,0.5683333333333334
BT-474,APTO-253,300,0.6933333333333334,0.535
BT-474,AT7519,300,0.7233333333333334,0.5266666666666666
BT-474,AZD-7648,300,0.8633333333333333,0.505
BT-474,AZD-8055,300,0.8966666666666666,0.63
BT-474,AZD1390,300,0.8033333333333333,0.5033333333333334
BT-474,AZD2858,300,0.6666666666666666,0.54
BT-474,Abemaciclib,300,0.9116666666666666,0.6633333333333333
BT-474,Adagrasib,300,0.6383333333333333,0.5633333333333334
BT-474,Afatinib,300,0.9433333333333334,0.71
BT-474,Alpelisib,300,0.8966666666666666,0.5883333333333334
BT-474,Anastrozole,300,0.715,0.525
BT-474,BAY1125976,300,0.9416666666666668,0.7566666666666666
BT-474,BI-3406,300,0.9166666666666666,0.5466666666666666
BT-474,BI-78D3,300,0.7166666666666667,0.5083333333333333
BT-474,Belumosudil (mesylate),300,0.75,0.5433333333333333
BT-474,Belzutifan,300,0.8633333333333333,0.5866666666666667
BT-474,Bentamapimod,300,0.8083333333333333,0.5233333333333333
BT-474,Bimiralisib,300,0.9366666666666666,0.8
BT-474,Binimetinib,300,0.8683333333333333,0.5716666666666667
BT-474,Bortezomib,300,0.9383333333333334,0.8733333333333333
BT-474,Brivudine,300,0.9266666666666666,0.51
BT-474,CP21R7,300,0.6833333333333333,0.5516666666666666
BT-474,Capivasertib,300,0.6883333333333334,0.53
BT-474,Capmatinib,300,0.845,0.5183333333333333
BT-474,Celecoxib,300,0.6433333333333333,0.5183333333333333
BT-474,DT-061,300,0.74,0.5383333333333333
BT-474,DTP3,300,0.82,0.5116666666666667
BT-474,Dabrafenib,300,0.8316666666666667,0.575
BT-474,ERK5-IN-2,300,0.8933333333333333,0.5416666666666666
BT-474,ETC-206,300,0.6483333333333333,0.5133333333333333
BT-474,EX229,300,0.9183333333333332,0.5483333333333333
BT-474,Elimusertib hydrochloride,300,0.8983333333333333,0.5033333333333333
BT-474,Encorafenib,300,0.8833333333333333,0.6533333333333333
BT-474,Erdafitinib ,300,0.705,0.525
BT-474,Everolimus,300,0.7483333333333333,0.5116666666666667
BT-474,Futibatinib,300,0.77,0.51
BT-474,GSK1059615,300,0.9333333333333332,0.8333333333333334
BT-474,Gemcitabine,300,0.7416666666666667,0.53
BT-474,HI-TOPK-032,300,0.865,0.5866666666666667
BT-474,Hydroxyfasudil,300,0.725,0.5283333333333333
BT-474,IQ 1,300,0.825,0.6116666666666667
BT-474,Infigratinib,300,0.82,0.6583333333333333
BT-474,Ipatasertib,300,0.845,0.5233333333333333
BT-474,Irinotecan,300,0.79,0.515
BT-474,Ixazomib,300,0.8466666666666667,0.5616666666666666
BT-474,LB-100,300,0.6266666666666667,0.5316666666666667
BT-474,LJI308,300,0.6983333333333334,0.555
BT-474,LY-2584702 (tosylate salt),211,0.7417061611374408,0.580568720379147
BT-474,LY2090314,300,0.6966666666666667,0.5166666666666667
BT-474,Lapatinib ditosylate,300,0.8216666666666667,0.5316666666666667
BT-474,MK-3903,300,0.8616666666666667,0.5616666666666666
BT-474,MK-8353,300,0.7433333333333333,0.5616666666666666
BT-474,ML264,300,0.8283333333333334,0.5533333333333333
BT-474,Methylprednisolone succinate,300,0.6616666666666666,0.5633333333333334
BT-474,Minodronic acid,300,0.71,0.5166666666666666
BT-474,NG25,300,0.925,0.7416666666666667
BT-474,NVP-BHG712,300,0.75,0.5116666666666667
BT-474,OTS514,300,0.7666666666666667,0.5133333333333333
BT-474,Oleic acid,300,0.6933333333333334,0.53
BT-474,Oxaliplatin,300,0.7433333333333333,0.5116666666666667
BT-474,PF-06260933,300,0.8766666666666667,0.76
BT-474,PH-797804,300,0.9566666666666668,0.8433333333333333
BT-474,Paclitaxel,300,0.8416666666666667,0.54
BT-474,Pemigatinib,300,0.8216666666666667,0.5683333333333334
BT-474,Pimitespib,300,0.685,0.5233333333333333
BT-474,Pralsetinib,300,0.8883333333333333,0.525
BT-474,RMC-6236,300,0.9083333333333332,0.5549999999999999
BT-474,Ralimetinib dimesylate,300,0.7966666666666666,0.54
BT-474,Regorafenib,300,0.8083333333333333,0.5316666666666667
BT-474,SBI-0640756,300,0.715,0.55
BT-474,Sapanisertib,300,0.9183333333333332,0.6016666666666667
BT-474,Sonidegib,300,0.725,0.5066666666666666
BT-474,TAK-733,300,0.895,0.525
BT-474,TAK-901,300,0.9683333333333334,0.8833333333333333
BT-474,Temuterkib,300,0.7683333333333333,0.5233333333333333
BT-474,Tomivosertib,300,0.78,0.7216666666666667
BT-474,Torkinib,300,0.7116666666666667,0.5183333333333333
BT-474,Trametinib,300,0.9283333333333332,0.7366666666666667
BT-474,Tubulin inhibitor 6,300,0.69,0.5366666666666666
BT-474,Tucatinib,300,0.8983333333333333,0.5366666666666666
BT-474,ULK-101,300,0.7783333333333333,0.5466666666666666
BT-474,Vemurafenib,300,0.8066666666666666,0.565
BT-474,Volasertib,300,0.7216666666666667,0.52
BT-474,XRK3F2,300,0.8483333333333334,0.6083333333333333
BT-474,c-Kit-IN-1,300,0.8683333333333333,0.55
BT-474,olaparib,300,0.7383333333333333,0.5266666666666666
BT-474,palbociclib,300,0.78,0.6166666666666667
BT-474,venetoclax,300,0.935,0.5583333333333333
BT-474,vincristine,300,0.8666666666666667,0.6616666666666666
C-33 A,4EGI-1,300,0.7033333333333334,0.5066666666666666
C-33 A,9-ING-41,300,0.6633333333333333,0.57
C-33 A,APTO-253,300,0.6366666666666667,0.5116666666666667
C-33 A,AT7519,300,0.5616666666666666,0.5216666666666667
C-33 A,AZD-7648,300,0.72,0.585
C-33 A,AZD-8055,300,0.7266666666666667,0.6116666666666667
C-33 A,AZD1390,300,0.69,0.5616666666666666
C-33 A,AZD2858,300,0.6066666666666667,0.5233333333333333
C-33 A,Abemaciclib,300,0.8216666666666667,0.6283333333333333
C-33 A,Adagrasib,300,0.6133333333333333,0.5816666666666667
C-33 A,Afatinib,300,0.8516666666666667,0.74
C-33 A,Alpelisib,300,0.7316666666666667,0.6266666666666667
C-33 A,Anastrozole,300,0.5733333333333334,0.51
C-33 A,BAY1125976,300,0.7716666666666666,0.6
C-33 A,BI-3406,300,0.7516666666666667,0.62
C-33 A,BI-78D3,300,0.6533333333333333,0.52
C-33 A,Belumosudil (mesylate),300,0.7483333333333333,0.5066666666666666
C-33 A,Belzutifan,300,0.7616666666666667,0.5716666666666667
C-33 A,Bentamapimod,300,0.6983333333333334,0.5766666666666667
C-33 A,Bimiralisib,300,0.8716666666666667,0.7616666666666667
C-33 A,Binimetinib,300,0.78,0.595
C-33 A,Bortezomib,247,0.9473684210526316,0.7975708502024291
C-33 A,Brivudine,300,0.9083333333333332,0.6166666666666667
C-33 A,CP21R7,300,0.5933333333333334,0.5266666666666666
C-33 A,Capivasertib,300,0.6166666666666667,0.52
C-33 A,Capmatinib,300,0.7416666666666667,0.55
C-33 A,Celecoxib,300,0.6116666666666667,0.5133333333333333
C-33 A,DT-061,300,0.6366666666666667,0.5183333333333333
C-33 A,DTP3,300,0.6933333333333334,0.5483333333333333
C-33 A,Dabrafenib,300,0.735,0.57
C-33 A,ERK5-IN-2,300,0.7683333333333333,0.5016666666666667
C-33 A,ETC-206,300,0.615,0.5233333333333333
C-33 A,EX229,300,0.8166666666666667,0.5266666666666666
C-33 A,Elimusertib hydrochloride,300,0.7083333333333334,0.5083333333333333
C-33 A,Encorafenib,300,0.8133333333333334,0.6283333333333333
C-33 A,Erdafitinib ,300,0.6866666666666666,0.54
C-33 A,Everolimus,300,0.6116666666666667,0.5366666666666666
C-33 A,Futibatinib,300,0.65,0.5266666666666666
C-33 A,GSK1059615,300,0.8716666666666667,0.6799999999999999
C-33 A,Gemcitabine,300,0.67,0.5483333333333333
C-33 A,HI-TOPK-032,300,0.7766666666666666,0.575
C-33 A,Hydroxyfasudil,300,0.6433333333333333,0.53
C-33 A,IQ 1,300,0.7133333333333334,0.5083333333333333
C-33 A,Infigratinib,300,0.69,0.5133333333333333
C-33 A,Ipatasertib,300,0.7066666666666667,0.6
C-33 A,Irinotecan,300,0.7366666666666667,0.5683333333333334
C-33 A,Ixazomib,300,0.7966666666666666,0.6233333333333333
C-33 A,LB-100,300,0.6116666666666667,0.52
C-33 A,LJI308,300,0.6233333333333333,0.58
C-33 A,LY-2584702 (tosylate salt),104,0.7163461538461539,0.6682692307692308
C-33 A,LY2090314,300,0.6083333333333333,0.5916666666666667
C-33 A,Lapatinib ditosylate,300,0.6916666666666667,0.5716666666666667
C-33 A,Lonafarnib,219,0.9246575342465754,0.6757990867579908
C-33 A,MK-3903,300,0.6616666666666666,0.5266666666666666
C-33 A,MK-8353,300,0.6466666666666666,0.5283333333333333
C-33 A,ML264,300,0.6833333333333333,0.5549999999999999
C-33 A,Methylprednisolone succinate,300,0.5633333333333334,0.5533333333333333
C-33 A,Minodronic acid,300,0.5933333333333334,0.5316666666666667
C-33 A,NG25,300,0.8366666666666667,0.5233333333333333
C-33 A,NVP-BHG712,300,0.6433333333333333,0.5183333333333333
C-33 A,OTS514,198,0.648989898989899,0.5075757575757576
C-33 A,Oleic acid,300,0.6316666666666667,0.5316666666666667
C-33 A,Oxaliplatin,300,0.62,0.5083333333333333
C-33 A,PF-06260933,300,0.84,0.7083333333333333
C-33 A,PH-797804,300,0.9466666666666668,0.7833333333333333
C-33 A,Paclitaxel,300,0.76,0.5333333333333333
C-33 A,Pemigatinib,300,0.6,0.5366666666666666
C-33 A,Pimitespib,300,0.555,0.5133333333333333
C-33 A,Pralsetinib,290,0.7724137931034483,0.6172413793103448
C-33 A,RMC-6236,300,0.79,0.7050000000000001
C-33 A,Ralimetinib dimesylate,300,0.6733333333333333,0.5516666666666666
C-33 A,Regorafenib,300,0.6283333333333333,0.5349999999999999
C-33 A,SBI-0640756,300,0.6433333333333333,0.5583333333333333
C-33 A,Sapanisertib,300,0.7916666666666666,0.6599999999999999
C-33 A,Sonidegib,183,0.6229508196721312,0.592896174863388
C-33 A,TAK-733,300,0.7366666666666667,0.5333333333333333
C-33 A,TAK-901,300,0.9683333333333334,0.7833333333333333
C-33 A,Temuterkib,300,0.69,0.55
C-33 A,Tomivosertib,300,0.6566666666666666,0.5816666666666667
C-33 A,Torkinib,258,0.6027131782945736,0.5523255813953488
C-33 A,Trametinib,300,0.825,0.7183333333333334
C-33 A,Tubulin inhibitor 6,300,0.6316666666666667,0.5083333333333333
C-33 A,Tucatinib,300,0.68,0.5083333333333333
C-33 A,ULK-101,276,0.5942028985507246,0.5072463768115942
C-33 A,Vemurafenib,300,0.6783333333333333,0.6066666666666667
C-33 A,Volasertib,300,0.635,0.53
C-33 A,XRK3F2,300,0.7966666666666666,0.6616666666666666
C-33 A,c-Kit-IN-1,300,0.765,0.6066666666666667
C-33 A,olaparib,300,0.6683333333333333,0.54
C-33 A,palbociclib,300,0.7016666666666667,0.585
C-33 A,venetoclax,300,0.795,0.595
C-33 A,vincristine,300,0.6966666666666667,0.5166666666666666
C32,4EGI-1,300,0.89,0.5166666666666666
C32,9-ING-41,300,0.7883333333333333,0.5633333333333334
C32,APTO-253,300,0.7066666666666667,0.5433333333333333
C32,AT7519,300,0.7,0.5216666666666667
C32,AZD-7648,286,0.972027972027972,0.7342657342657343
C32,AZD-8055,300,0.84,0.6066666666666667
C32,AZD1390,300,0.865,0.5533333333333333
C32,AZD2858,203,0.6921182266009852,0.5049261083743842
C32,Abemaciclib,300,0.9583333333333334,0.7516666666666667
C32,Adagrasib,300,0.6383333333333333,0.5483333333333333
C32,Afatinib,300,0.9666666666666668,0.7583333333333333
C32,Alpelisib,300,0.8016666666666666,0.5766666666666667
C32,Anastrozole,300,0.7133333333333334,0.5
C32,BAY1125976,300,0.955,0.765
C32,BI-3406,300,0.75,0.5783333333333334
C32,BI-78D3,300,0.69,0.5633333333333334
C32,Belumosudil (mesylate),300,0.815,0.5966666666666667
C32,Belzutifan,300,0.8683333333333333,0.51
C32,Bentamapimod,300,0.7816666666666666,0.5666666666666667
C32,Bimiralisib,300,0.98,0.9016666666666666
C32,Binimetinib,300,0.975,0.8083333333333333
C32,Bortezomib,274,0.9963503649635036,0.978102189781022
C32,Brivudine,300,0.98,0.885
C32,CP21R7,300,0.6733333333333333,0.52
C32,Capivasertib,300,0.6766666666666666,0.515
C32,Capmatinib,300,0.9433333333333334,0.5566666666666666
C32,Celecoxib,300,0.6966666666666667,0.52
C32,DT-061,300,0.8566666666666667,0.5566666666666666
C32,DTP3,300,0.845,0.55
C32,Dabrafenib,300,0.975,0.7766666666666666
C32,ERK5-IN-2,300,0.8866666666666667,0.5216666666666666
C32,ETC-206,300,0.735,0.5449999999999999
C32,EX229,300,0.9766666666666668,0.82
C32,Elimusertib hydrochloride,188,0.9388297872340424,0.5212765957446809
C32,Encorafenib,300,0.9816666666666668,0.8816666666666667
C32,Erdafitinib ,300,0.7533333333333333,0.565
C32,Everolimus,300,0.715,0.545
C32,Futibatinib,300,0.795,0.6316666666666666
C32,GSK1059615,300,0.9683333333333334,0.54
C32,Gemcitabine,300,0.73,0.5166666666666666
C32,HI-TOPK-032,300,0.9583333333333334,0.7666666666666666
C32,Hydroxyfasudil,300,0.7733333333333333,0.5166666666666666
C32,IQ 1,300,0.895,0.5266666666666666
C32,Infigratinib,300,0.8033333333333333,0.5266666666666666
C32,Ipatasertib,300,0.9416666666666668,0.7516666666666667
C32,Irinotecan,300,0.8716666666666667,0.5683333333333334
C32,Ixazomib,300,0.92,0.5433333333333333
C32,LB-100,300,0.6633333333333333,0.5516666666666667
C32,LJI308,300,0.725,0.55
C32,LY-2584702 (tosylate salt),106,0.7877358490566038,0.589622641509434
C32,LY2090314,300,0.7066666666666667,0.6033333333333333
C32,Lapatinib ditosylate,300,0.7166666666666667,0.5333333333333333
C32,MK-3903,300,0.955,0.515
C32,MK-8353,300,0.7616666666666667,0.53
C32,ML264,300,0.7983333333333333,0.545
C32,Methylprednisolone succinate,300,0.6766666666666666,0.505
C32,Minodronic acid,300,0.75,0.5516666666666666
C32,NG25,300,0.975,0.865
C32,NVP-BHG712,300,0.765,0.5766666666666667
C32,OTS514,251,0.8167330677290837,0.5896414342629482
C32,Oleic acid,300,0.6866666666666666,0.5133333333333333
C32,Oxaliplatin,300,0.7116666666666667,0.5333333333333333
C32,PF-06260933,300,0.965,0.6266666666666667
C32,PH-797804,300,0.99,0.98
C32,Paclitaxel,300,0.9333333333333332,0.6333333333333333
C32,Pemigatinib,300,0.8033333333333333,0.535
C32,Pimitespib,244,0.7254098360655737,0.5102459016393442
C32,Pralsetinib,260,0.9384615384615383,0.825
C32,RMC-6236,300,0.975,0.8216666666666667
C32,Ralimetinib dimesylate,300,0.7416666666666667,0.61
C32,Regorafenib,300,0.8283333333333334,0.5116666666666667
C32,SBI-0640756,300,0.7766666666666666,0.515
C32,Sapanisertib,300,0.9266666666666666,0.6683333333333333
C32,Sonidegib,276,0.7717391304347826,0.5688405797101449
C32,TAK-733,300,0.96,0.755
C32,TAK-901,300,0.9933333333333332,0.99
C32,Temuterkib,300,0.7916666666666666,0.61
C32,Tomivosertib,300,0.77,0.6599999999999999
C32,Torkinib,251,0.7549800796812749,0.5139442231075697
C32,Trametinib,300,0.9816666666666668,0.7466666666666667
C32,Tubulin inhibitor 6,300,0.7366666666666667,0.5666666666666667
C32,Tucatinib,300,0.7616666666666667,0.59
C32,ULK-101,300,0.775,0.5583333333333333
C32,Vemurafenib,300,0.9233333333333332,0.6683333333333333
C32,Volasertib,300,0.7583333333333333,0.6366666666666667
C32,XRK3F2,300,0.8366666666666667,0.59
C32,c-Kit-IN-1,300,0.9516666666666668,0.8
C32,olaparib,300,0.7816666666666666,0.5383333333333333
C32,palbociclib,300,0.8983333333333333,0.6816666666666666
C32,venetoclax,300,0.9683333333333334,0.875
C32,vincristine,256,0.92578125,0.65625
CFPAC-1,4EGI-1,300,0.8616666666666667,0.515
CFPAC-1,9-ING-41,300,0.795,0.5433333333333333
CFPAC-1,APTO-253,300,0.7566666666666667,0.505
CFPAC-1,AT7519,300,0.7283333333333334,0.5916666666666667
CFPAC-1,AZD-7648,300,0.9233333333333332,0.745
CFPAC-1,AZD-8055,300,0.92,0.6733333333333333
CFPAC-1,AZD1390,300,0.8366666666666667,0.6083333333333333
CFPAC-1,AZD2858,300,0.6983333333333334,0.5116666666666667
CFPAC-1,Abemaciclib,300,0.9216666666666666,0.5916666666666667
CFPAC-1,Adagrasib,300,0.66,0.5283333333333333
CFPAC-1,Afatinib,300,0.9516666666666668,0.7166666666666667
CFPAC-1,Alpelisib,300,0.9033333333333332,0.7333333333333333
CFPAC-1,Anastrozole,300,0.74,0.53
CFPAC-1,BAY1125976,300,0.92,0.5983333333333334
CFPAC-1,BI-3406,300,0.89,0.6583333333333333
CFPAC-1,BI-78D3,300,0.7616666666666667,0.5066666666666667
CFPAC-1,Belumosudil (mesylate),300,0.7983333333333333,0.5166666666666667
CFPAC-1,Belzutifan,300,0.88,0.67
CFPAC-1,Bentamapimod,300,0.8633333333333333,0.5433333333333333
CFPAC-1,Bimiralisib,300,0.9466666666666668,0.7733333333333333
CFPAC-1,Binimetinib,300,0.92,0.7833333333333333
CFPAC-1,Bortezomib,300,0.9816666666666668,0.9416666666666668
CFPAC-1,Brivudine,300,0.9716666666666668,0.905
CFPAC-1,CP21R7,300,0.6716666666666666,0.5283333333333333
CFPAC-1,Capivasertib,300,0.71,0.5233333333333333
CFPAC-1,Capmatinib,300,0.885,0.6683333333333333
CFPAC-1,Celecoxib,300,0.7033333333333334,0.5449999999999999
CFPAC-1,DT-061,300,0.81,0.67
CFPAC-1,DTP3,300,0.815,0.64
CFPAC-1,Dabrafenib,300,0.8633333333333333,0.55
CFPAC-1,ERK5-IN-2,300,0.8633333333333333,0.54
CFPAC-1,ETC-206,300,0.6783333333333333,0.525
CFPAC-1,EX229,300,0.94,0.645
CFPAC-1,Elimusertib hydrochloride,300,0.9183333333333332,0.625
CFPAC-1,Encorafenib,300,0.9,0.7
CFPAC-1,Erdafitinib ,300,0.735,0.52
CFPAC-1,Everolimus,300,0.6866666666666666,0.5516666666666667
CFPAC-1,Futibatinib,300,0.7833333333333333,0.6433333333333333
CFPAC-1,GSK1059615,300,0.9433333333333334,0.6950000000000001
CFPAC-1,Gemcitabine,300,0.72,0.5449999999999999
CFPAC-1,HI-TOPK-032,300,0.9566666666666668,0.5083333333333333
CFPAC-1,Hydroxyfasudil,300,0.7016666666666667,0.5616666666666666
CFPAC-1,IQ 1,300,0.845,0.5966666666666667
CFPAC-1,Infigratinib,300,0.8333333333333334,0.5116666666666667
CFPAC-1,Ipatasertib,300,0.8616666666666667,0.53
CFPAC-1,Irinotecan,300,0.7866666666666666,0.5516666666666667
CFPAC-1,Ixazomib,300,0.9,0.645
CFPAC-1,LB-100,300,0.655,0.52
CFPAC-1,LJI308,300,0.7283333333333334,0.555
CFPAC-1,LY-2584702 (tosylate salt),300,0.775,0.515
CFPAC-1,LY2090314,300,0.7083333333333334,0.6266666666666667
CFPAC-1,Lapatinib ditosylate,300,0.72,0.585
CFPAC-1,Lonafarnib,300,0.96,0.6683333333333333
CFPAC-1,MK-3903,300,0.895,0.5216666666666666
CFPAC-1,MK-8353,300,0.71,0.5166666666666666
