dataset,cell_line,perturbation,moa,n_cells,sil_raw_k2,var_ratio_k2,gap_best_k,gap_k2,gap_k3,gap_k4,gap_k5,sil_raw_kmeans_k2,sil_pca10_kmeans_k2,sil_pca50_kmeans_k2,sil_gmm2_raw,sil_gmm2_pca50,sil_raw_kmeans_bestk3,sil_response_kmeans_k2,sil_raw_kmeans_bestk4,sil_raw_kmeans_bestk5
Frangieh,Jurkat,CXCR4,KO,300,0.07900667190551758,0.08802329801270534,3,1.1570396270364558,1.2603779658395933,1.257588348467932,1.2738988336396417,0.07900667190551758,0.20497116446495056,0.12164357304573059,0.0565994530916214,0.1219380721449852,0.10943835973739624,0.07900666445493698,,
Frangieh,Jurkat,LAMP2,KO,300,0.08841739594936371,0.08272475633203077,3,1.309512294048739,1.4417243505283945,1.446741643948755,1.4570332307073528,0.08841739594936371,0.21416260302066803,0.13562442362308502,0.03609207272529602,0.1089535504579544,0.09411255270242691,0.08841739594936371,,
Frangieh,Jurkat,PSAP,KO,300,0.08612164109945297,0.0853926958457686,3,1.074292902083549,1.1958186072427033,1.197154034356883,1.2134341872797734,0.08612164109945297,0.2085862159729004,0.12244066596031189,0.031098010018467903,0.12244066596031189,0.10805097967386246,0.08612164109945297,,
Frangieh,Jurkat,KDR,KO,300,0.08662662655115128,0.07877820375046847,3,1.1667252471571103,1.2870290086930325,1.2883820120621703,1.3148804046040095,0.08662662655115128,0.21774806082248688,0.1334494799375534,0.026404308155179024,0.10890647768974304,0.10126495361328125,0.08662662655115128,,
Frangieh,Jurkat,LINC00518,KO,300,0.08654220402240753,0.08494469605922488,3,1.241960495539935,1.3457047104539068,1.3405262748220892,1.350405273708592,0.08654220402240753,0.21876738965511322,0.13109779357910156,0.04519585520029068,0.11209121346473694,0.09822487086057663,0.08654220402240753,,
Frangieh,Jurkat,CDK4,KO,300,0.09844851493835449,0.08949481908943245,3,1.2809579843186842,1.4058241558510929,1.3947451160654918,1.4007491279184308,0.09844851493835449,0.24110300838947296,0.1310976892709732,0.09844851493835449,0.10704362392425537,0.10461953282356262,0.09844851493835449,,
Frangieh,Jurkat,RTP4,KO,300,0.07870609313249588,0.07890213066426917,3,1.2264179358644611,1.3318239415296098,1.329256736189814,1.3484432061360216,0.07870609313249588,0.1957768052816391,0.11850789189338684,0.033135708421468735,0.1186007410287857,0.09654850512742996,0.07870609313249588,,
Frangieh,Jurkat,IDI2-AS1,KO,300,0.08381704986095428,0.08155779898328364,3,1.1363226277840628,1.2780103967898846,1.2508932121739704,1.2839732882506691,0.08381704986095428,0.20997965335845947,0.1284792572259903,0.038533780723810196,0.1283290535211563,0.09854566305875778,0.08381704986095428,,
Frangieh,Jurkat,KCNN4,KO,300,0.08745983242988586,0.08208345926247916,3,1.3243752726557094,1.4547383147637714,1.45635506070035,1.4979704510474665,0.08745983242988586,0.22237727046012878,0.13423533737659454,0.08673965185880661,0.10350416600704193,0.09646856784820557,0.08745983242988586,,
Frangieh,Jurkat,EVA1A,KO,300,0.0824664905667305,0.07890592635621405,3,1.2165181996494727,1.326596179879223,1.3240144774337193,1.324075781985636,0.0824664905667305,0.2165520191192627,0.12711036205291748,0.043085433542728424,0.1301123946905136,0.10224907100200653,0.0824664905667305,,
Frangieh,Jurkat,NPC1,KO,300,0.07732279598712921,0.08120221241197507,5,1.1732988647266964,1.2661334681067604,1.316199129131114,1.346813900746298,0.07732279598712921,0.20071113109588623,0.11807820945978165,0.04011469706892967,0.11807820945978165,0.09491193294525146,0.07732279598712921,,
Frangieh,Jurkat,GPNMB,KO,300,0.09222695231437683,0.08707490008002094,4,1.3336465983499597,1.4152055082288726,1.4837444636231911,1.47660717167863,0.09222695231437683,0.23356877267360687,0.1242373138666153,0.06316865235567093,0.10937272757291794,0.10202261805534363,0.09222695231437683,,
Frangieh,Jurkat,GRN,KO,300,0.08059361577033997,0.07971862401863988,3,1.2775516410034946,1.3929268288443826,1.392860691657173,1.4047406904825852,0.08059361577033997,0.2115468531847,0.12035276740789413,0.03996693342924118,0.13511312007904053,,0.08059362322092056,0.09572320431470871,
Frangieh,Jurkat,IRF3,KO,300,0.08465635031461716,0.08154112170677842,4,1.1560616601843776,1.2672290681357499,1.302178296258198,1.302293736344545,0.08465635031461716,0.21153882145881653,0.13072705268859863,0.05416969209909439,0.12832309305667877,0.10243518650531769,0.08465635031461716,,
Frangieh,Jurkat,LRPAP1,KO,300,0.08197735249996185,0.08179560726072214,4,1.26785226599962,1.295732335543347,1.3934759510684618,1.4007573959335424,0.08197735249996185,0.2073184996843338,0.12407740205526352,0.040295474231243134,0.1335095912218094,0.09760579466819763,0.08197735995054245,,
Frangieh,Jurkat,LY96,KO,300,0.08047123998403549,0.08179820509542822,3,1.0490241319681761,1.1946825181073368,1.1726525028426362,1.2236189998853657,0.08047123998403549,0.19734936952590942,0.12304718047380447,0.03369608893990517,0.1215294897556305,0.10199234634637833,0.08047123998403549,,
Frangieh,Jurkat,RB1,KO,300,0.07815854996442795,0.08003287329582329,4,1.2558166537251587,1.2846101422642242,1.3730538200819407,1.3702503283667795,0.07815854996442795,0.2000173032283783,0.11963052302598953,0.0864681527018547,0.1331230252981186,0.09836746007204056,0.07815855741500854,,
Frangieh,Jurkat,EIF3K,KO,300,0.08677846193313599,0.09081017689068219,3,1.2646588041390299,1.3614940800754276,1.3440606742247372,1.3596482913014807,0.08677846193313599,0.2174520343542099,0.12974068522453308,0.07367290556430817,0.13955335319042206,0.08919232338666916,0.08677846193313599,,
Frangieh,Jurkat,ITGA3,KO,300,0.08112717419862747,0.08230812714950618,3,1.158771552651869,1.262747873632481,1.255630645350747,1.2615307606571733,0.08112717419862747,0.21177276968955994,0.12812045216560364,0.0355263352394104,0.12812045216560364,0.09995891898870468,0.08112717419862747,,
Frangieh,Jurkat,CGAS,KO,300,0.08377791196107864,0.08473114276463896,3,1.2073448454488265,1.3415141351923818,1.3321463776049391,1.3513005776318643,0.08377791196107864,0.21795348823070526,0.13006630539894104,0.08377791196107864,0.13006630539894104,0.09988643229007721,0.08377791196107864,,
Frangieh,Jurkat,DDX17,KO,300,0.09533928334712982,0.09437622669431166,5,1.184684015790662,1.24935935801739,1.3227824841120306,1.3738705656797983,0.09533928334712982,0.23192790150642395,0.14489424228668213,0.04377245530486107,0.09266165643930435,0.09705320000648499,0.09533928334712982,,
Frangieh,Jurkat,EEA1,KO,300,0.09377548843622208,0.08326012170365503,3,1.2936514651179838,1.3959205271725619,1.384357675286715,1.449209681620463,0.09377548843622208,0.22363507747650146,0.1424880474805832,0.09206435829401016,0.1424880474805832,0.10202823579311371,0.09377548843622208,,
Frangieh,Jurkat,HLA-E,KO,300,0.08902551233768463,0.08728980334053081,3,1.1596808598317896,1.18505046996229,1.1839001716257407,1.2650360718742046,0.08902551233768463,0.20959413051605225,0.13117437064647675,0.07799313217401505,0.12179878354072571,0.10492698103189468,0.08902551978826523,,
Frangieh,Jurkat,NMRK1,KO,300,0.08827825635671616,0.08567074255534457,4,1.3557153263241446,1.41945190028963,1.4747000522683855,1.4835809110333749,0.08827825635671616,0.2146749347448349,0.13146710395812988,0.09421157836914062,-1.0,0.10448186844587326,0.08827825635671616,,
Frangieh,Jurkat,SDC3,KO,300,0.08267448842525482,0.08279677358690049,4,1.1869869309563281,1.227497924335859,1.2967684701511342,1.3116397585971438,0.08267448842525482,0.21283505856990814,0.12629710137844086,0.05024624988436699,0.11786056309938431,0.09416114538908005,0.08267448842525482,,
Frangieh,Jurkat,MIA,KO,300,0.07560446113348007,0.08372064612052019,3,1.175126306643513,1.3091432017999303,1.3124466913624104,1.3408226690103664,0.07560446113348007,0.2090701311826706,0.11959347873926163,0.04716036841273308,0.11959347873926163,0.10192025452852249,0.07560446113348007,,
Frangieh,Jurkat,KLF4,KO,300,0.08347764611244202,0.08006413023792988,3,1.202839384453343,1.3152066139475362,1.3087194995446207,1.2993784325063409,0.08347764611244202,0.18843446671962738,0.12254549562931061,0.054481182247400284,0.12254549562931061,0.09347234666347504,0.08347764611244202,,
Frangieh,Jurkat,MC1R,KO,300,0.08251093327999115,0.08698311641412287,4,1.1022107204563163,1.185613799164802,1.198114923888955,1.192644452252427,0.08251093327999115,0.2104952186346054,0.12556739151477814,0.03913608565926552,0.12556739151477814,0.09033358842134476,0.08251094073057175,,
Frangieh,Jurkat,NPC2,KO,300,0.08114883303642273,0.07968257978701082,3,1.2324440330472246,1.3282851209558242,1.331533273549768,1.3329814062354686,0.08114883303642273,0.19813509285449982,0.1201380044221878,0.03276297450065613,0.10676117241382599,0.09608563035726547,0.08114883303642273,,
Frangieh,Jurkat,FOS,KO,300,0.08592253923416138,0.0845339579588607,5,1.2228927280254656,1.2730727906304953,1.3539081955792902,1.3738293410052478,0.08592253923416138,0.19608956575393677,0.13271738588809967,0.04088984802365303,0.11080536246299744,0.10070455819368362,0.08592253178358078,,
Frangieh,Jurkat,SMAD3,KO,300,0.07085810601711273,0.0814471480084882,5,1.1312503880816607,1.2507987157668037,1.2649218089767444,1.2729920703214344,0.07085810601711273,0.20474426448345184,0.11400812864303589,0.06830008327960968,0.13161490857601166,0.09848973900079727,0.07085810601711273,,
Frangieh,Jurkat,STAT1,KO,300,0.07469040900468826,0.06605738695915378,3,1.2410035645045259,1.268932617634789,1.2658134482049004,1.2647408874814605,0.07469040900468826,0.1741347759962082,0.09368891268968582,0.1509362906217575,0.22548283636569977,,0.07469040900468826,0.048498254269361496,
Frangieh,Jurkat,PFDN4,KO,300,0.08853229135274887,0.08955011927571481,4,1.2403900036569748,1.3078751162513562,1.336605083510559,1.339046161264756,0.08853229135274887,0.2120484858751297,0.1312214732170105,0.0856161117553711,0.13380643725395203,0.09521771222352982,0.08853229135274887,,
Frangieh,Jurkat,HSPA1A,KO,300,0.08433423936367035,0.08411731844174025,4,1.189945351711481,1.2353937211941606,1.3320407508784449,1.327501979566474,0.08433423936367035,0.20551563799381256,0.13124461472034454,0.04633330553770065,0.12195879966020584,0.10108382999897003,0.08433423936367035,,
Frangieh,Jurkat,TGFB1,KO,300,0.08828047662973404,0.07820873249712394,4,1.310161186127047,1.360108993363216,1.4301990619158929,1.4303140602272322,0.08828047662973404,0.201063334941864,0.12644781172275543,0.03329061344265938,0.11402445286512375,0.096644327044487,0.08828047662973404,,
Frangieh,Jurkat,SLC5A3,KO,300,0.07729332894086838,0.08602965166791271,3,1.247947020009219,1.3654573081428278,1.3542645673982676,1.3752755695362904,0.07729332894086838,0.21504172682762146,0.12267114967107773,0.0691007524728775,0.13074727356433868,0.10459728538990021,0.07729332894086838,,
Frangieh,Jurkat,RBP7,KO,300,0.08203256875276566,0.08152790386957748,5,1.1268898084038312,1.16486632346429,1.2427450084973302,1.2900203145642664,0.08203256875276566,0.2017437219619751,0.12341026216745377,0.061514712870121,0.1235622689127922,0.09944944828748703,0.08203256875276566,,
Frangieh,Jurkat,NSG1,KO,300,0.0796237587928772,0.08136003054804404,5,1.1366223930500094,1.1663898067522904,1.2219164729457361,1.2688839420370144,0.0796237587928772,0.20303013920783997,0.13648748397827148,0.03155352920293808,0.07614286243915558,0.09482434391975403,0.0796237587928772,,
Frangieh,Jurkat,CST3,KO,300,0.08662592619657516,0.0890078340349246,2,1.2511109275023244,1.2292144386513169,1.3298053899180662,1.3636988196324413,0.08662592619657516,0.19493599236011505,0.13041391968727112,0.043762169778347015,0.11089683324098587,0.1044192984700203,0.08662592619657516,,
Frangieh,Jurkat,FKBP4,KO,300,0.07778503745794296,0.07913085616595708,5,1.171991066182315,1.2873835470958372,1.3005353131284494,1.3216782353007268,0.07778503745794296,0.21752631664276123,0.1329478770494461,0.03879590705037117,0.1329478770494461,0.09773410856723785,0.07778503745794296,,
Frangieh,Jurkat,NUP50-AS1,KO,300,0.07352189719676971,0.07718659104979236,3,1.2078940756557603,1.30744596137664,1.3098588236504671,1.3349574701289733,0.07352189719676971,0.19509711861610413,0.1262391209602356,0.04690442979335785,0.1262391209602356,0.09478180855512619,0.07352189719676971,,
Frangieh,Jurkat,IRF4,KO,300,0.08080679923295975,0.07979243522132018,3,1.223908423633043,1.3239657761608328,1.30286247756686,1.3506005723194239,0.08080679923295975,0.21384668350219727,0.1250355988740921,0.03831000626087189,0.1013423278927803,0.09726925194263458,0.08080679923295975,,
Frangieh,Jurkat,BOLA2,KO,300,0.09123845398426056,0.09005418209354987,3,1.1284141179845708,1.2202513222414577,1.2179300942273361,1.212332215985768,0.09123845398426056,0.22057166695594788,0.13822941482067108,0.04423954710364342,0.09068308770656586,0.1029767096042633,0.09123845398426056,,
Frangieh,Jurkat,SDCBP,KO,300,0.08397052437067032,0.07723159270638648,3,1.1861913373391193,1.2910807046860455,1.2965332390221782,1.3183996424146436,0.08397052437067032,0.21579912304878235,0.12960311770439148,0.05875268951058388,0.12958726286888123,0.09781038016080856,0.08397052437067032,,
Frangieh,Jurkat,S100B,KO,300,0.08312707394361496,0.08073856838172955,3,1.3241315871661214,1.4300486450105225,1.4268032486883353,1.460791973526426,0.08312707394361496,0.21425433456897736,0.134002685546875,0.037502385675907135,0.12303172051906586,0.09862430393695831,0.08312707394361496,,
Frangieh,Jurkat,TSC22D3,KO,300,0.07096992433071136,0.08232476777648216,5,1.2175165293491936,1.3313701830387341,1.347381541165447,1.3750074049258139,0.07096992433071136,0.20159776508808136,0.1146283745765686,0.046223483979701996,0.1146283745765686,0.10133984684944153,0.07096991688013077,,
Frangieh,Jurkat,RAB27A,KO,300,0.09083433449268341,0.08548267982297306,4,1.2439888017325025,1.3590227121942053,1.367490415597855,1.367587933766547,0.09083433449268341,0.21413554251194,0.13370469212532043,0.030274944379925728,0.13370469212532043,0.09173954278230667,0.09083433449268341,,
Frangieh,Jurkat,BOLA2B,KO,300,0.08523239195346832,0.08485751615356224,3,1.3613124627688453,1.4593685561826657,1.463245168109987,1.465525241025329,0.08523239195346832,0.21414007246494293,0.11773953586816788,0.048180513083934784,0.11820019781589508,0.10114007443189621,0.08523239195346832,,
Frangieh,Jurkat,SLC26A2,KO,300,0.08527009189128876,0.08548259784302806,4,1.2789027941950941,1.3244840862152394,1.372865622315798,1.3656566277937099,0.08527009189128876,0.21527379751205444,0.12894383072853088,0.049611203372478485,0.14463770389556885,0.09933419525623322,0.08527009189128876,,
Frangieh,Jurkat,STOM,KO,300,0.08981192857027054,0.08031405083848127,3,1.3996097755800978,1.5320760203548023,1.5354983982797563,1.5359147331528753,0.08981192857027054,0.21851283311843872,0.14010311663150787,0.08981192857027054,0.1000840812921524,0.0943496823310852,0.08981192857027054,,
Frangieh,Jurkat,FRZB,KO,300,0.08266595751047134,0.08665077433946962,4,1.3181385208132461,1.4276493114370599,1.4396970777388844,1.4321174269864798,0.08266595751047134,0.2185381054878235,0.12901093065738678,0.03976446017622948,0.10518890619277954,0.10021153837442398,0.08266595005989075,,
Frangieh,Jurkat,C1QBP,KO,300,0.08750717341899872,0.08748239147576588,4,1.1145818644620356,1.2108050132327008,1.2802164357723473,1.280596152038898,0.08750717341899872,0.21206770837306976,0.13056816160678864,0.05321154743432999,0.13056816160678864,0.10234814137220383,0.08750717341899872,,
Frangieh,Jurkat,TTLL1,KO,300,0.08665131032466888,0.08900039369055587,3,1.2303854781955952,1.3372149451071955,1.2773461046993884,1.3293896078162089,0.08665131032466888,0.21991750597953796,0.13172326982021332,0.04085753113031387,0.13172326982021332,,0.08665131777524948,0.08769240230321884,
Frangieh,Jurkat,SOX4,KO,300,0.08490478247404099,0.07972950804181839,3,1.2307497078085934,1.3329859048285204,1.3310621795445616,1.3532947929362749,0.08490478247404099,0.20953652262687683,0.12869036197662354,0.08132658898830414,0.12869036197662354,0.09601274132728577,0.08490477502346039,,
Frangieh,Jurkat,TYR,KO,300,0.08077441155910492,0.08003295593953019,3,1.357018813497783,1.4480501921044198,1.4447840377392058,1.4499475513759013,0.08077441155910492,0.20807889103889465,0.12304341793060303,0.04890532046556473,0.13261182606220245,0.09252006560564041,0.08077441155910492,,
Frangieh,Jurkat,SLC25A13,KO,300,0.07988906651735306,0.08213371896886029,4,1.2383656486780534,1.3063316804858438,1.3388839081668902,1.3469920243312217,0.07988906651735306,0.19941240549087524,0.11920149624347687,0.07679201662540436,0.11606112122535706,0.09910686314105988,0.07988906651735306,,
Frangieh,Jurkat,SERPINF1,KO,300,0.08514102548360825,0.08271205617545441,5,1.240262043517685,1.3548061930671018,1.3643850256922825,1.3874813044096221,0.08514102548360825,0.21490950882434845,0.1305912584066391,0.024204079061746597,0.13184501230716705,0.10239765048027039,0.08514102548360825,,
Frangieh,Jurkat,HNRNPA1,KO,300,0.09078320860862732,0.08801164392998934,3,1.1423821103602911,1.2469494223878375,1.2281124338814369,1.2794639243660821,0.09078320860862732,0.21679291129112244,0.11350815743207932,0.04323647916316986,0.11350815743207932,0.10267221927642822,0.09078320860862732,,
Frangieh,Jurkat,SEC11C,KO,300,0.086313396692276,0.08548155957013627,3,1.2565627513050615,1.3644826516706665,1.3512266899361425,1.3745596149239034,0.086313396692276,0.19751931726932526,0.13317036628723145,0.07062067836523056,0.1338987499475479,0.10274551063776016,0.086313396692276,,
Frangieh,Jurkat,S100A6,KO,300,0.0788068100810051,0.08087071597703326,2,1.2897789195052525,1.2537126002216823,1.3935003823910233,1.3885545985428607,0.0788068100810051,0.20864003896713257,0.11994611471891403,0.02490190975368023,0.11995594203472137,0.09336545318365097,0.0788068100810051,,
Frangieh,Jurkat,LGALS3BP,KO,300,0.08428280800580978,0.08583571720979051,3,1.0810669149819851,1.189839894002942,1.173884974671255,1.1744590164215687,0.08428280800580978,0.20747782289981842,0.12635312974452972,0.03529846668243408,0.12635312974452972,0.10875155031681061,0.08428280800580978,,
Frangieh,Jurkat,LGALS3,KO,300,0.0863996297121048,0.08475327864888155,2,1.1680772743780974,1.169501011824435,1.292293456294031,1.3144426343489553,0.0863996297121048,0.22486193478107452,0.13519248366355896,0.04081450775265694,0.1217988058924675,0.10057353973388672,0.0863996297121048,,
Frangieh,Jurkat,SCARB2,KO,300,0.09339335560798645,0.08716024554718643,3,1.18684980239094,1.3109448845082792,1.310108758612058,1.292504787557947,0.09339335560798645,0.22926664352416992,0.14180581271648407,0.03547096624970436,0.12014178186655045,0.1000160351395607,0.09339335560798645,,
Frangieh,Jurkat,SMAD4,KO,300,0.07725938409566879,0.07585928002804407,3,1.2362136107057395,1.3344168948783732,1.3194886390579477,1.340329977321682,0.07725938409566879,0.19731388986110687,0.11638936400413513,0.058584898710250854,0.11653897911310196,0.08876407891511917,0.07725938409566879,,
Frangieh,Jurkat,CCND1,KO,300,0.09951282292604446,0.10428808160662502,3,1.3277794609054858,1.4290492811033513,1.4130162268153317,1.4479902047781437,0.09951282292604446,0.2545277774333954,0.15251833200454712,0.035397473722696304,0.09678667783737183,0.1065826416015625,0.09951282292604446,,
Frangieh,Jurkat,SPESP1,KO,300,0.07319153100252151,0.08339039837522425,3,1.1845045473264086,1.3134898932799288,1.3169402101387302,1.343730576835645,0.07319153100252151,0.20471762120723724,0.11604990810155869,0.0549774095416069,0.11604990810155869,0.10414868593215942,0.07319152355194092,,
Frangieh,Jurkat,ST3GAL6-AS1,KO,300,0.08128459751605988,0.08015656734549559,5,1.1319139475097462,1.184850353020538,1.2303340171399473,1.2761646930772592,0.08128459751605988,0.19920633733272552,0.1211998239159584,0.02746971696615219,0.1211998239159584,0.09502801299095154,0.08128459751605988,,
Frangieh,Jurkat,HLA-C,KO,300,0.07917562872171402,0.08171744616765816,3,1.347586507829977,1.4304796205471249,1.4353701131097427,1.4269473930670955,0.07917562872171402,0.20535209774971008,0.11944785714149475,0.03700609877705574,0.11957883089780807,0.08769001811742783,0.07917562872171402,,
Frangieh,Jurkat,TAPBPL,KO,300,0.07405048608779907,0.08314621684110562,3,1.134417774890366,1.2551407818812894,1.265041050183834,1.2552170850425526,0.07405048608779907,0.20839421451091766,0.11805636435747147,0.08001165837049484,0.12823933362960815,0.10408779233694077,0.07405048608779907,,
Frangieh,Jurkat,GPATCH4,KO,300,0.08901888877153397,0.08909146528922937,5,1.2350110931747427,1.3345380737061951,1.345223304133782,1.354710753458619,0.08901888877153397,0.23650537431240082,0.13748201727867126,0.04905901476740837,0.13748201727867126,,0.08901888877153397,0.10182593017816544,
Frangieh,Jurkat,PTMA,KO,300,0.10065316408872604,0.09211586405169776,3,1.275797454363813,1.4157187946270149,1.4183667838807885,1.4152528809101028,0.10065316408872604,0.23649431765079498,0.148330956697464,0.028849786147475243,0.12478403747081757,0.10698181390762329,0.10065316408872604,,
Frangieh,Jurkat,NME1,KO,300,0.08451507240533829,0.0850991890515827,2,1.4121297396191235,1.411811341262391,1.4942265873621299,1.5071244826207852,0.08451507240533829,0.21254543960094452,0.12687045335769653,0.03302668780088425,0.11819211393594742,0.08953722566366196,0.08451507240533829,,
Frangieh,Jurkat,SPINT1,KO,300,0.07154151052236557,0.07774315154635708,4,1.237476957861686,1.329922751227274,1.345562537599859,1.3538502397799785,0.07154151052236557,0.19462040066719055,0.12202183902263641,0.026024628430604935,0.11967101693153381,0.09411371499300003,0.07154151052236557,,
Frangieh,Jurkat,RNF213,KO,300,0.08016525954008102,0.07988253297437035,3,1.2875113420889672,1.3870119817749895,1.385249688988516,1.38965097585654,0.08016525954008102,0.2025229036808014,0.12022361904382706,0.03475530445575714,0.12073186039924622,0.09280095994472504,0.08016525954008102,,
Frangieh,Jurkat,DDX39A,KO,300,0.08168020844459534,0.08373552877677706,4,1.2337241175437192,1.2508904891738268,1.3433489960274727,1.3432937886847593,0.08168020844459534,0.20613713562488556,0.12293295562267303,0.03936592862010002,0.12293295562267303,0.09923603385686874,0.08168020844459534,,
Frangieh,Jurkat,SP100,KO,300,0.0911969467997551,0.08106933650356034,4,1.2221973008347984,1.3307326769667984,1.3669657717048587,1.3686379138629192,0.0911969467997551,0.2281605750322342,0.13946443796157837,0.08568178862333298,0.10180408507585526,0.0997188538312912,0.0911969467997551,,
Frangieh,Jurkat,NEAT1,KO,300,0.08637721091508865,0.0846461747393085,4,1.3456014888643608,1.4257933993533296,1.4720804327385881,1.4201966852808088,0.08637721091508865,0.20771639049053192,0.12759853899478912,0.05561843141913414,0.11411521583795547,0.10044871270656586,0.08637721091508865,,
Frangieh,Jurkat,TIMP1,KO,300,0.06815104931592941,0.07908835229187314,3,1.2420432990910886,1.3575091064423113,1.3547547743256079,1.3928694092620422,0.06815104931592941,0.2006443291902542,0.1099550724029541,0.03417595475912094,0.12010237574577332,0.09726348519325256,0.06815104931592941,,
Frangieh,Jurkat,TFAP2A,KO,300,0.07759635895490646,0.07749626823575644,4,1.2134060093412806,1.3145001619880894,1.3323965452349675,1.3243978929473723,0.07759635895490646,0.19188746809959412,0.1163739487528801,0.03958424925804138,0.09040222316980362,0.08786468207836151,0.07759635895490646,,
Frangieh,Jurkat,ATP5MD,KO,300,0.08080173283815384,0.08166915202885125,3,1.2698534504094976,1.3663428741357588,1.3291261283264806,1.3777259539174764,0.08080173283815384,0.2039046734571457,0.1224449947476387,0.037820518016815186,0.13960330188274384,0.09567403048276901,0.08080173283815384,,
Frangieh,Jurkat,NONO,KO,300,0.07500767707824707,0.08451314876660622,3,1.1408393042918998,1.361137456788521,1.3541028460651603,1.3570040038167654,0.07500767707824707,0.20763500034809113,0.11860440671443939,0.044333551079034805,0.11860440671443939,0.10663207620382309,0.07500767707824707,,
Frangieh,Jurkat,STX7,KO,300,0.07726488262414932,0.07608779965455774,3,1.2183857356609966,1.3314068999252378,1.319925709874095,1.332721092165018,0.07726488262414932,0.19481785595417023,0.11649853736162186,0.0742664560675621,0.1221560388803482,0.09716583043336868,0.07726488262414932,,
Frangieh,Jurkat,NGFR,KO,300,0.083830326795578,0.08212385427051347,3,1.2603221990239533,1.3727710657044998,1.3723539890804073,1.3986185707934293,0.083830326795578,0.21798548102378845,0.12539777159690857,0.0391511470079422,0.12539777159690857,0.09976724535226822,0.0838303193449974,,
Frangieh,Jurkat,SGK1,KO,300,0.08620204776525497,0.08517621661346841,4,1.1170416364506401,1.2302432917353148,1.2431499903656462,1.2366905575464067,0.08620204776525497,0.21537446975708008,0.13093799352645874,0.050573334097862244,0.1311636120080948,0.09158723056316376,0.08620204776525497,,
Frangieh,Jurkat,WNT7A,KO,300,0.0788581594824791,0.08443485017050051,4,1.0559557000978543,1.1870816022996244,1.206179475946616,1.2103260386382324,0.0788581594824791,0.2165125012397766,0.12574514746665955,0.07428261637687683,0.12574514746665955,0.09457522630691528,0.0788581594824791,,
Frangieh,Jurkat,PIK3IP1,KO,300,0.08436613529920578,0.08313639734666572,3,1.1784330012236275,1.2555051442319325,1.2159768618505264,1.3069794890751556,0.08436613529920578,0.2067122757434845,0.12839026749134064,0.06431891024112701,0.12839026749134064,0.10010800510644913,0.08436613529920578,,
Frangieh,Jurkat,WBP2,KO,300,0.07867581397294998,0.08098893867879688,5,1.2614607247346399,1.3479608964532162,1.3576200302454993,1.377627656073928,0.07867581397294998,0.1910327672958374,0.11980003118515015,0.05146227777004242,0.11980003118515015,0.09499382972717285,0.07867581397294998,,
Frangieh,Jurkat,SAT1,KO,300,0.08064401149749756,0.08082924547649178,4,1.1551712659387405,1.1906817238978462,1.2799322415808039,1.2885966907007909,0.08064401149749756,0.20628106594085693,0.12399077415466309,0.04584190249443054,0.12399077415466309,0.0977422297000885,0.08064401149749756,,
Frangieh,Jurkat,PSMB8-AS1,KO,300,0.08184956014156342,0.08219427645104785,3,1.1892458137142832,1.2791612311046645,1.2621295918967679,1.3071947548906273,0.08184956014156342,0.2132815569639206,0.12887126207351685,0.037985168397426605,0.10244528204202652,0.09880510717630386,0.08184956014156342,,
Frangieh,Jurkat,PPIA,KO,300,0.07768514007329941,0.07703807655912516,3,1.152563144276229,1.2500827930281595,1.224621028972976,1.272612951246801,0.07768514007329941,0.1907205730676651,0.11563733220100403,0.0381229929625988,0.1159568801522255,0.087039053440094,0.07768514007329941,,
Frangieh,Jurkat,E2F1,KO,300,0.08802415430545807,0.08632677804245728,3,1.1891562067345696,1.303685943571816,1.28676217349037,1.3155823833869,0.08802415430545807,0.22148343920707703,0.13455525040626526,0.04945169389247894,0.11848564445972443,0.10998827964067459,0.08802415430545807,,
Frangieh,Jurkat,SLC7A5P1,KO,300,0.07849989831447601,0.08078587130712732,3,1.0738546833958615,1.1849225058706505,1.121220360309655,1.2124390725206364,0.07849989831447601,0.1969686895608902,0.11812540888786316,0.05163552612066269,0.1374502032995224,0.09430491179227829,0.07849989831447601,,
Frangieh,Jurkat,TM4SF1,KO,300,0.08241374045610428,0.08367025603192539,3,1.1890981187337584,1.3125925116273045,1.3029273569133544,1.3114381325060656,0.08241374045610428,0.20875094830989838,0.12752269208431244,0.0681074857711792,0.12682485580444336,0.09967440366744995,0.08241374045610428,,
Frangieh,Jurkat,ACSL3,KO,300,0.09160447865724564,0.09365034924068051,3,1.3142686482434893,1.4301065586452193,1.4286343172788847,1.4370848569181014,0.09160447865724564,0.23723390698432922,0.1425250917673111,0.046319734305143356,0.1429847627878189,0.10331027954816818,0.09160447120666504,,
Frangieh,Jurkat,VDAC2,KO,300,0.08968310058116913,0.08137026120881294,3,1.3156057550527667,1.4154540284822374,1.4080466443463848,1.434703216128712,0.08968310058116913,0.22339800000190735,0.13813552260398865,0.03425781801342964,0.1214941143989563,0.09860876202583313,0.08968310058116913,,
Frangieh,Jurkat,MDH2,KO,300,0.08685234189033508,0.08623956670183149,5,1.068675922809108,1.0858179845368898,1.1927386140178715,1.209922145988811,0.08685234189033508,0.20700238645076752,0.12835758924484253,0.03620605543255806,0.12835758924484253,0.09867119044065475,0.08685234189033508,,
